CONSEJEROS EJECUTIVOS,,
Nombre o denominación social del consejero,Cargo en el organigrama de la sociedad,Perfil
,,"Asimismo, ha sido miembro del Consejo Social de la Universidad Autónoma de Madrid representando a CEIM y miembro del Patronato de la Fundación Universidad Autónoma de Madrid representando al Consejo Social de la Universidad Autónoma de Madrid. Actualmente, el Sr. López-Belmonte Encina es vocal del Consejo de Administración de Norbel Inversiones, S.L., consejero delegado y secretario de Norbepa Inversiones, S.L., vicesecretario consejero de Alentia Biotech, S.L. y secretario consejero de Enervit Nutrition, S.L."
