2021
1 2 3 4 5 6 7 8 0 Filiales Total
6 24 169 219 399 179 190 4 17 38 1245
0 0 0 1 1 1 0 0 0 0 3
0 64 63 11 45 12 0 0 0 3 198
0 4 8 1 4 2 1 0 0 0 20
0 0 8 15 49 18 0 0 0 1 91
0 1 9 12 8 0 1 0 0 0 31
6 93 257 259 506 212 192 4 17 42 1.558
