Año,2023 2022,
2023 2024 2025 2026 2027 2028,—,1.810
,1.565 1.400 1.465 1.449,
,1.535 1.341,1.524 1.303
,1.070 1.025 1.914 1.664,
2029 en adelante,,
,8.890 10.175,
No corrientes,7.325 8.365,
Corrientes,1.565 1.810,
