,Note,31 December,
,,2019,2018
Revenue Change in inventories of finished goods and work in progress Raw materials and consumables used Employee benefit expenses Other operating expenses Amortisation,5 & 22 23 24 6 & 7,"381,313 21,414 (188,020) (72,512) (81,946) (18,216)","303,203 9,050 (137,662) (70,180) (76,496) (12,044)"
Impairment of non-current assets,7,(341),-
Recognition of government grants on non-financial non-current assets and other OPERATING PROFIT Finance income Finance costs Impairment and gain or loss on measurement of financial instruments Exchange difference FINANCE COSTS - NET Share of profit of joint venture PROFIT BEFORE INCOME TAX Income tax,26 10 27,"1,151 42,843 51 (927) 159 (51) (768) (195) 41,880 (2,607)","1,587 17,458 16 (712) (23) (83) (802) 24 16,680 1,215"
PROFIT FOR THE YEAR,,"39,273","17,895"
Earnings per share (basic and diluted) attributable to the shareholders of the Company (euros) - Basic and diluted,28,0.71,0.35
