CONSEJEROS EXTERNOS DOMINICALES,,
Nombre o denominación social del consejero,Nombre o denominación del accionista significativo a quien representa o que ha propuesto su nombramiento,Perfil
DON JUAN LÓPEZ- BELMONTE LÓPEZ,"NORBEL INVERSIONES, S.L.","El Sr. López-Belmonte López es licenciado en Ciencias Económicas y Empresariales por la Universidad Complutense de Madrid en el año 1969 y Actuario de Seguros. Es presidente de ROVI y accionista de Norbel Inversiones, S.L. con un 20% de participación (sociedad que es, a su vez, accionista de control de ROVI). Ha sido presidente de la Cámara de Comercio de Madrid desde marzo de 2016 hasta abril de 2018. Fue presidente de la Asociación para el Autocuidado de la Salud (ANEFP) y vicepresidente de Farmaindustria. Fue nombrado consejero de la Sociedad el 27 de julio de 2007 con ocasión de la salida a Bolsa de ROVI, siendo reelegido por la Junta General en 2012 y 2017. Actualmente, el Sr. López-Belmonte López es presidente y miembro del Consejo de Administración de Norbel Inversiones, S.L., Norbepa Inversiones, S.L., Lobel y Losa Development, S.L., Inversiones Borbollón, S.L. y Alentia Biotech, S.L."
