Año,2025 2024,
2025 2026 2027 2028 2029,—,1.562
,1.752 1.403,1.587
,,1.400
,1.655 1.499 1.311 1.155 1.077 921,
2030 2031 en adelante No corrientes Corrientes,,
,3.845 3.282,
,11.043 11.406,
,9.291 9.844,
,1.752 1.562,
