,2024,2023
Deferred tax assets,,
– Deferred tax assets to be recovered at more than 12 months – Deferred tax assets to be recovered within 12 months,"294 550 1,969 1,793",
,"2,263 2,343",
,,
Deferred tax liabilities,,
– Deferred tax liabilities to be settled at more than 12 months – Deferred tax liabilities to be settled within 12 months,195 897 171 618,
,"366 1,515",
