,2019,,2018,
,ECONOMIC GROUP,COMP. SECTOR,ECONOMIC GROUP,COMP. SECTOR
Total absolute absence rate Absolute absence rate WA & OD Absolute absence rate OI,2.52% 3.43% 0.26% 0.20% 2.26% 3.23%,,2.26% 3.44% 0.23% 0.21% 2.03% 3.23%,
