,2025,2024
,Fijo Variable,Fijo Variable
D. Juan López-Belmonte Encina D. Javier López-Belmonte Encina,875 629,849 616
,295 289,286 287
D. Iván López-Belmonte Encina,290 288,281 286
,1.460 1.206,1.416 1.189
