Año,2022 2021,
2022 2023 2024 2025 2026 2027,—,2.245
,1.810 1.208 1.400 1.479,
,1.449 1.524,1.396 1.410
,1.303 1.177 2.689 1.746,
2028 en adelante,,
,10.175 10.661,
No corrientes,8.365 8.416,
Corrientes,1.810 2.245,
