Millones de euros,2023,2022
,"829,5",
,"0,8",
,"830,3",
,"-341,1",
,"489,2",
,"59,0%",
,"244,5",
,"29,5%",
,"269,4",
,"220,1",
,"26,5%",
,"170,3",
,"55,2",
,"26,8",
,"38,6",
