Al 31 de diciembre de 2022,Menos de un año,Entre 1 y 2 años,Entre 2 y 5 años,Más de 5 años
Deudas con entidades de crédito (Nota 18),6.686 1.810 128.484,13.256 19.414 5.739,,
Deudas con organismos oficiales (Nota 18),,3.305 4.088 1.690 — — — — — —,,
Proveedores (Nota 17),,,,
Otras cuentas a pagar (Nota 17),37.292,,,
,174.272 16.561 23.502 7.429,,,
