Al 31 de diciembre de 2023,Menos de un año,Entre 1 y 2 años,Entre 2 y 5 años,Más de 5 años
Deudas con entidades de crédito (Nota 18),6.647 1.565 107.593 5.728,13.178 18.583 — 3.277 3.188 1.309,,
Deudas con organismos oficiales (Nota 18),,,,
Proveedores (Nota 17),,— — —,,
Pasivos financieros por arrendamiento (Nota 18),,8.500 5.956,,—
Otras cuentas a pagar (Nota 17),34.302,— — —,,
,155.835 24.955 27.727 1.309,,,
