,2024 2023,
"Good consumed Raw materials consumed and other consumables Work performed for other companies Impairment of goods, raw materials and other procurements","22,355 25,596",
,"322,287","328,030"
,"3,117 2,745",
,"(3,857)","3,270"
,"343,902 359,641",
