,,,,
,,Contribution to,,
,,public health,,
,,,,
,Returns,system,Other,Total
"At 1 January, 2020",1.365,8.437,25,9.827
Additions,1.438,8.683,207,10.328
Applications,(1.365),(3.024),(25),(4.414)
"At 31 December, 2020",1.438,14.096,207,15.741
Additions/(Reversals),2.338,615,8,2.961
Applications,(1.438),(7.627),(207),(9.272)
"At 31 December, 2021",2.338,7.084,8,9.430
