,Miles de euros,,,
,Menos de,Entre 1 y 2,Entre 2 y 5,Más de 5
Al 31 de diciembre de 2024,un año,años,años,años
Deudas con entidades de crédito,17.482 35.919 32.646,,,
Deudas con organismos oficiales,1.543 3.340 3.179,,,1.309
Deudas con empresas de grupo y asociadas,20.811,4.466 6.699 74.733,,
Acreedores comerciales y otras cuentas a pagar,,,,
,253.711,43.725 42.524 80.685,,
