Cash and cash equivalents Rating 2020 2019,,
"A+ 705 184 A 23,720 22,243 A- 24,853 41,452 BBB+ 202 214 BBB 1,698 2,532 BBB- 1,260 309 Baa2 682 - No rating 42 492 Total cash (Note 14) 53,162 67,426",,
Financial receivables,Rating 2020 2019,
A 65 65 Total financial receivables (Note 13) 65 65,,
,Rating 2020 2019,
A- 12 12 No rating 59 59,,
,,71 71
