Profit before tax Tax calculated at domestic tax rate of 25% Share of profits in joint ventures Movement on negative tax bases Adjustment corporate income tax expense prior years Non-tax deductible expenses Tax differences in results of subsidiaries R&D tax credits used Movement on capitalised R&D tax credits International double taxation tax credit Income tax expense,2024,2023
,"177,690 220,408 (44,422) (55,102) (35) (31)",
,(56),288
,"905 659 (929) (372) (517) (221) 4,459 4,923 (24) (23)",
,(195),(230)
,"(40,814) (50,109)",
