,2024,,,2023,
,No corriente,Corriente,,No corriente Corriente,
Valor contable de los pasivos pendientes de pago por el Grupo Valor contable de los pasivos pagados por entidades financieras a los proveedores,—,11.790,,—,6.548
,—,1.375,,—,—
Rango de fechas de vencimiento de los pasivos sujetos a acuerdos confirming,Ene-Feb 2025,,Ene-Feb 2024,,
Rango de fechas de vencimiento de los pasivos que no forman parte de los acuerdos confirming,,,,,
