Efecto Financiero,,Probabilidad
Riesgos y oportunidades,,R&O potenciales
Magnitud potencial del efecto financiero13,,Posibilidad de ocurrencia
"< 2,0 millones €",El efecto financiero es leve.,Es improbable que se materialice el riesgo o la oportunidad.
"2,0 -11,8 millones €",El efecto financiero es moderado.,Es posible que se materialice el riesgo o la oportunidad.
"11,8 – 23,6 millones €",El efecto financiero es alto.,Es probable que se materialice el riesgo o la oportunidad.
"23,6 – 47,3 millones €",El efecto financiero es importante.,Es muy probable que se materialice el riesgo o la oportunidad.
">47,3 millones €",El efecto financiero es muy importante.,Es cierto que se materializará el riesgo o la oportunidad.
