2019 2018,,
Average payment period to suppliers Ratio of transactions paid Ratio of transactions outstanding Total payments made (thousands of euros) Total payments outstanding (thousands of euros),Days,Days
,53 55 35,51 53 36
,,
,2019,2018
,"213,841 25,709","165,685 20,254"
