,Miles de euros,,,
,Menos de,Entre 1 y 2,Entre 2 y 5,Más de 5
Al 31 de diciembre de 2025,un año,años,años,años
Deudas con entidades de crédito,21.963 22.996 49.416,,,
Deudas con organismos oficiales,1.753 3.191 4.165,,,3.914
Deudas con empresas de grupo y asociadas,101.956,5.032 80.047,,
Acreedores comerciales y otras cuentas a pagar,,,,
,291.404,31.219 133.628 8.557,,
