2020 2019,,
Average payment period to suppliers Ratio of transactions paid Ratio of transactions outstanding,Days,Days
,55 58 19,53 55 35
,,
,2020,2019
Total payments made (thousands of euros) Total payments outstanding (thousands of euros),,
