,2024,2023
,Fijo Variable,Fijo Variable
D. Juan López-Belmonte Encina D. Javier López-Belmonte Encina,849 616,743 421
,286 287,248 224
D. Iván López-Belmonte Encina,281 286,247 223
,1.416 1.189,1.238 868
