,2023 2022,
Activos por impuestos diferidos:,,
– Activos por impuestos diferidos a recuperar en más de 12 meses,550 202 1.793 1.876,
– Activos por impuestos diferidos a recuperar en 12 meses,,
,2.343 2.078,
,,
Pasivos por impuestos diferidos:,,
– Pasivos por impuestos diferidos a cancelar en más de 12 meses,897 636 618 41,
– Pasivos por impuestos diferidos a cancelar en 12 meses,,
,1.515 677,
