Al 31 de diciembre de 2024,Menos de un año,Entre 1 y 2 años,Entre 2 y 5 años,Más de 5 años
Deudas con entidades de crédito (Nota 18),17.482 1.562 86.851 6.331,35.919 32.646 4.643 2.987 3.575 3.282,,
Deudas con organismos oficiales (Nota 18),,,,
Proveedores (Nota 17),,— — —,,
Pasivos financieros por arrendamiento (Nota 18),,7.151 3.630,,—
Otras cuentas a pagar (Nota 17),38.477,— — —,,
,150.703 46.057 39.851 7.925,,,
