Date,Open,High,Low,Close,Volume,Adj_Close,Company,Country,Ticker
2014-01-03,163.5,166.0,154.75,156.1499938964844,881585,140.5585479736328,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-01-10,157.3600006103516,180.3899993896484,156.2200012207031,174.4100036621094,6990525,156.9952850341797,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-01-17,175.0,181.8099975585938,170.0200042724609,171.1000061035156,2262635,154.0157928466797,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-01-24,171.9300079345703,179.0800018310547,166.2300109863281,167.1600036621094,2680985,150.4692077636719,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-01-31,166.3999938964844,166.6900024414062,160.8500061035156,163.9799957275391,2516615,147.6067352294922,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-02-07,162.2400054931641,183.2599945068359,162.2400054931641,180.7699890136719,10523800,162.7202453613281,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-02-14,181.8000030517578,197.3999938964844,181.4199981689453,189.4600067138672,7475210,170.5425872802734,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-02-21,188.0,193.3999938964844,186.1100006103516,190.1600036621094,2637750,171.1726837158203,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-02-28,190.4100036621094,209.9900054931641,190.4100036621094,206.6999969482422,5023185,186.0611572265625,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-03-07,209.0,215.9400024414062,192.4400024414062,195.0200042724609,3107010,175.5474243164062,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-03-14,194.0,200.8899993896484,190.2400054931641,191.8999938964844,1439470,172.7389526367188,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-03-21,193.1999969482422,202.9799957275391,191.8000030517578,196.1900024414062,3708155,176.6005859375,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-03-28,196.3999938964844,202.1999969482422,193.3999938964844,201.1999969482422,1373315,181.1103210449219,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-04-04,202.8000030517578,215.0,198.3999938964844,204.9499969482422,2440145,184.4859161376953,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-04-11,204.0,206.0,191.1000061035156,193.6000061035156,1520585,174.2692108154297,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-04-18,194.0,199.1600036621094,192.0,194.6300048828125,532720,175.1963500976562,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-04-25,195.1999969482422,198.8800048828125,193.4700012207031,194.8600006103516,1487755,175.4033966064453,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-05-02,196.0,198.0,192.3200073242188,195.8600006103516,1171170,176.3035430908203,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-05-09,195.0099945068359,204.1999969482422,193.8000030517578,199.1999969482422,1997640,179.3100433349609,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-05-16,198.5200042724609,201.8500061035156,180.5,182.2300109863281,2256470,164.0345153808594,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-05-23,184.0,196.4600067138672,174.4199981689453,185.7200012207031,3370010,167.1760101318359,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-05-30,187.0,188.3999938964844,178.4499969482422,186.7799987792969,2559310,168.1301574707031,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-06-06,185.0599975585938,187.1199951171875,182.2200012207031,185.75,1620235,167.2030181884766,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-06-13,185.6000061035156,202.0,185.0,197.6699981689453,3298855,177.9328155517578,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-06-20,196.2100067138672,205.9799957275391,196.0200042724609,204.2200012207031,1712730,183.8287811279297,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-06-27,202.5,212.8800048828125,198.6000061035156,211.1000061035156,1893310,190.0218353271484,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-07-04,211.0,228.8000030517578,207.6199951171875,222.3099975585938,1545760,200.1125183105469,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-07-11,223.0,238.0,217.0399932861328,225.0599975585938,1774870,202.5879669189453,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-07-18,225.3999938964844,228.6000061035156,210.1100006103516,215.25,1437320,195.3545227050781,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-07-25,213.1999969482422,228.6000061035156,212.3999938964844,225.3099975585938,2646660,204.4846496582031,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-08-01,226.1999969482422,238.8000030517578,209.0,218.1499938964844,7001985,197.9864501953125,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-08-08,216.4299926757812,224.9799957275391,212.5399932861328,219.8500061035156,1859940,199.5293121337891,Zydus Lifesciences,India,ZYDUSLIFE.NS
2014-08-15,222.0,225.2299957275391,214.6000061035156,222.8000030517578,1176005,202.2066802978516,Zydus Lifesciences,India,ZYDUSLIFE.NS
