date,Open,High,Low,Close,adjusted_close,Volume,Company,Country,Ticker,__period__,company
2013-12-31,402.5,405.8999938964844,400.7999877929688,401.75,370.0361022949219,429074,Cipla,India,CIPLA.NS,2013-12-31,Cipla
2014-12-31,402.0,673.0,366.5,628.4000244140625,581.4344482421875,409764026,Cipla,India,CIPLA.NS,2014-12-31,Cipla
2015-12-31,633.0,752.8499755859375,571.25,655.3499755859375,608.0704345703125,421487669,Cipla,India,CIPLA.NS,2015-12-31,Cipla
2016-12-31,652.0499877929688,655.9500122070312,457.4500122070312,568.7999877929688,529.5891723632812,422601502,Cipla,India,CIPLA.NS,2016-12-31,Cipla
2017-12-31,569.75,663.4000244140625,480.2000122070312,611.5,571.370361328125,316617912,Cipla,India,CIPLA.NS,2017-12-31,Cipla
2018-12-31,614.2000122070312,678.4500122070312,503.0,523.0499877929688,491.0970153808594,579151254,Cipla,India,CIPLA.NS,2018-12-31,Cipla
2019-12-31,521.9000244140625,586.0,389.5499877929688,475.8999938964844,449.4202575683594,594989226,Cipla,India,CIPLA.NS,2019-12-31,Cipla
2020-12-31,478.8500061035156,839.0,355.2999877929688,826.5999755859375,788.78076171875,1839098573,Cipla,India,CIPLA.NS,2020-12-31,Cipla
2021-12-31,831.0,1005.0,738.0999755859375,944.0999755859376,905.875,973617205,Cipla,India,CIPLA.NS,2021-12-31,Cipla
2022-12-31,947.0499877929688,1185.25,860.0,1075.949951171875,1037.402099609375,482512563,Cipla,India,CIPLA.NS,2022-12-31,Cipla
2023-12-31,1080.25,1283.550048828125,852.0,1251.0,1215.963134765625,462697513,Cipla,India,CIPLA.NS,2023-12-31,Cipla
2024-12-31,1255.099975585938,1702.050048828125,1252.099975585938,1529.099975585938,1498.87646484375,475755547,Cipla,India,CIPLA.NS,2024-12-31,Cipla
2025-12-31,1534.900024414062,1673.0,1335.0,1500.900024414062,1486.9501953125,360240732,Cipla,India,CIPLA.NS,2025-12-31,Cipla
2026-12-31,1500.900024414062,1539.699951171875,1165.699951171875,1422.0,1422.0,273354706,Cipla,India,CIPLA.NS,2026-12-31,Cipla
