date,Open,High,Low,Close,adjusted_close,Volume,Company,Country,Ticker,__period__,company
2013-12-31,916.5,925.9000244140624,911.0,916.5,851.1141967773438,520076,Lupin,India,LUPIN.NS,2013-12-31,Lupin
2014-01-31,918.5,950.9500122070312,855.4000244140625,881.9000244140625,818.9826049804688,11136274,Lupin,India,LUPIN.NS,2014-01-31,Lupin
2014-02-28,882.0,1002.400024414062,882.0,995.4500122070312,927.4893798828124,11925383,Lupin,India,LUPIN.NS,2014-02-28,Lupin
2014-03-31,998.0,1003.700012207031,920.0,945.0999755859376,880.576904296875,10256694,Lupin,India,LUPIN.NS,2014-03-31,Lupin
2014-04-30,949.75,1014.0,938.7000122070312,989.5999755859376,922.0386962890624,8977681,Lupin,India,LUPIN.NS,2014-04-30,Lupin
2014-05-31,994.0,1023.0,902.5999755859376,935.9500122070312,872.0514526367188,13594441,Lupin,India,LUPIN.NS,2014-05-31,Lupin
2014-06-30,937.5,1062.900024414062,913.0499877929688,1049.550048828125,977.8958740234376,10714396,Lupin,India,LUPIN.NS,2014-06-30,Lupin
2014-07-31,1051.25,1210.5,1014.0,1165.400024414062,1088.83935546875,12667342,Lupin,India,LUPIN.NS,2014-07-31,Lupin
2014-08-31,1168.0,1308.0,1107.300048828125,1289.849975585938,1205.113403320312,7849102,Lupin,India,LUPIN.NS,2014-08-31,Lupin
2014-09-30,1285.0,1442.150024414062,1284.0,1386.800048828125,1295.694213867188,10662850,Lupin,India,LUPIN.NS,2014-09-30,Lupin
2014-10-31,1381.150024414062,1408.800048828125,1307.199951171875,1369.050048828125,1279.109985351562,10798482,Lupin,India,LUPIN.NS,2014-10-31,Lupin
2014-11-30,1371.0,1497.5,1356.050048828125,1460.849975585938,1364.879150390625,9515741,Lupin,India,LUPIN.NS,2014-11-30,Lupin
2014-12-31,1461.099975585938,1494.75,1342.400024414062,1429.199951171875,1335.308471679688,8557097,Lupin,India,LUPIN.NS,2014-12-31,Lupin
2015-01-31,1435.0,1591.150024414062,1365.349975585938,1585.300048828125,1481.153930664062,9109569,Lupin,India,LUPIN.NS,2015-01-31,Lupin
2015-02-28,1587.0,1745.150024414062,1523.0,1737.5,1623.35498046875,18679236,Lupin,India,LUPIN.NS,2015-02-28,Lupin
2015-03-31,1749.0,2044.900024414062,1743.0,2037.5,1903.646118164062,25686956,Lupin,India,LUPIN.NS,2015-03-31,Lupin
2015-04-30,2039.650024414062,2115.0,1683.050048828125,1772.550048828125,1656.102416992188,29719523,Lupin,India,LUPIN.NS,2015-04-30,Lupin
2015-05-31,1781.400024414062,1854.900024414062,1588.25,1792.050048828125,1674.321411132812,63923511,Lupin,India,LUPIN.NS,2015-05-31,Lupin
2015-06-30,1799.949951171875,1918.550048828125,1675.0,1874.599975585938,1751.448120117188,20533073,Lupin,India,LUPIN.NS,2015-06-30,Lupin
2015-07-31,1894.0,1983.5,1590.050048828125,1696.699951171875,1591.55322265625,31302186,Lupin,India,LUPIN.NS,2015-07-31,Lupin
2015-08-31,1700.0,1945.0,1634.099975585938,1860.5,1745.202392578125,29201609,Lupin,India,LUPIN.NS,2015-08-31,Lupin
2015-09-30,1884.900024414062,2128.0,1755.75,2108.85009765625,1978.161987304688,23477322,Lupin,India,LUPIN.NS,2015-09-30,Lupin
2015-10-31,2113.5,2129.0,1885.0,1928.900024414062,1809.363525390625,21280564,Lupin,India,LUPIN.NS,2015-10-31,Lupin
2015-11-30,1928.900024414062,1935.199951171875,1759.599975585938,1811.550048828125,1699.285888671875,15921127,Lupin,India,LUPIN.NS,2015-11-30,Lupin
2015-12-31,1819.949951171875,1879.0,1688.5,1845.25,1730.897216796875,16074453,Lupin,India,LUPIN.NS,2015-12-31,Lupin
2016-01-31,1830.0,1837.849975585938,1636.0,1702.550048828125,1597.040649414062,16949093,Lupin,India,LUPIN.NS,2016-01-31,Lupin
2016-02-29,1703.0,1911.900024414062,1603.0,1761.5,1652.337524414062,26268147,Lupin,India,LUPIN.NS,2016-02-29,Lupin
2016-03-31,1776.0,1874.599975585938,1280.0,1464.849975585938,1374.071411132812,69772258,Lupin,India,LUPIN.NS,2016-03-31,Lupin
2016-04-30,1475.0,1617.849975585938,1435.0,1607.25,1507.646484375,26672138,Lupin,India,LUPIN.NS,2016-04-30,Lupin
2016-05-31,1616.0,1689.0,1443.300048828125,1490.25,1397.897216796875,32570964,Lupin,India,LUPIN.NS,2016-05-31,Lupin
2016-06-30,1480.0,1558.949951171875,1395.0,1552.849975585938,1456.617797851562,25038923,Lupin,India,LUPIN.NS,2016-06-30,Lupin
2016-07-31,1564.199951171875,1750.0,1548.5,1724.349975585938,1624.652099609375,21390274,Lupin,India,LUPIN.NS,2016-07-31,Lupin
2016-08-31,1741.0,1745.0,1470.699951171875,1501.75,1414.92236328125,31565746,Lupin,India,LUPIN.NS,2016-08-31,Lupin
2016-09-30,1509.900024414062,1588.400024414062,1455.0,1486.25,1400.318603515625,18066343,Lupin,India,LUPIN.NS,2016-09-30,Lupin
2016-10-31,1486.25,1544.0,1442.099975585938,1508.349975585938,1421.140747070312,13681055,Lupin,India,LUPIN.NS,2016-10-31,Lupin
2016-11-30,1510.0,1565.0,1382.599975585938,1512.699951171875,1425.239135742188,31048620,Lupin,India,LUPIN.NS,2016-11-30,Lupin
2016-12-31,1512.699951171875,1548.0,1397.300048828125,1486.949951171875,1400.978149414062,13026512,Lupin,India,LUPIN.NS,2016-12-31,Lupin
2017-01-31,1488.0,1529.800048828125,1435.699951171875,1474.099975585938,1388.870727539062,12971044,Lupin,India,LUPIN.NS,2017-01-31,Lupin
2017-02-28,1482.699951171875,1573.599975585938,1424.699951171875,1469.800048828125,1384.819580078125,25845540,Lupin,India,LUPIN.NS,2017-02-28,Lupin
2017-03-31,1478.0,1498.0,1440.0,1445.199951171875,1361.641845703125,15201423,Lupin,India,LUPIN.NS,2017-03-31,Lupin
2017-04-30,1450.0,1457.050048828125,1318.699951171875,1338.349975585938,1260.969604492188,15606550,Lupin,India,LUPIN.NS,2017-04-30,Lupin
2017-05-31,1354.0,1354.0,1080.099975585938,1146.300048828125,1080.023559570312,44486202,Lupin,India,LUPIN.NS,2017-05-31,Lupin
2017-06-30,1158.900024414062,1194.0,1047.599975585938,1059.849975585938,998.5718994140624,34180633,Lupin,India,LUPIN.NS,2017-06-30,Lupin
2017-07-31,1064.0,1177.449951171875,1016.099975585938,1017.900024414062,965.3824462890624,39790798,Lupin,India,LUPIN.NS,2017-07-31,Lupin
