Date,Open,High,Low,Close,Volume,Adj_Close,Company,Country,Ticker
2014-01-31,8.21265602111816,8.58232307434082,7.63113403320312,8.10024261474609,500140766,7.8101806640625,Jiangsu Hengrui Pharma,China,600276.SS
2014-02-28,7.95540285110473,8.42451190948486,7.28524684906005,7.80623912811279,496910183,7.526704788208,Jiangsu Hengrui Pharma,China,600276.SS
2014-03-31,7.8040771484375,7.94891691207885,7.09068489074707,7.23768711090087,473599591,6.9785132408142,Jiangsu Hengrui Pharma,China,600276.SS
2014-04-30,7.21823120117187,7.63113403320312,6.9134178161621,7.20958423614501,389332204,6.95141553878784,Jiangsu Hengrui Pharma,China,600276.SS
2014-05-31,7.19877481460571,7.79975414276123,7.11230278015136,7.70225715637207,241126636,7.44597291946411,Jiangsu Hengrui Pharma,China,600276.SS
2014-06-30,7.66658687591552,8.09224414825439,7.65707492828369,7.88536119461059,276669446,7.62298393249511,Jiangsu Hengrui Pharma,China,600276.SS
2014-07-31,7.90200614929199,7.98999118804931,6.91039085388183,7.85920286178588,382765745,7.59769630432128,Jiangsu Hengrui Pharma,China,600276.SS
2014-08-31,7.85444688796997,8.31815242767334,7.8235330581665,8.04944133758545,365895185,7.78160524368286,Jiangsu Hengrui Pharma,China,600276.SS
2014-09-30,8.06133079528808,9.10763931274414,7.96383380889892,8.81514835357666,619846765,8.52183437347412,Jiangsu Hengrui Pharma,China,600276.SS
2014-10-31,8.82228183746337,9.61652565002441,8.73191928863525,9.26220703125,403002363,8.95401859283447,Jiangsu Hengrui Pharma,China,600276.SS
2014-11-30,9.27171897888183,9.60463619232177,8.42278289794921,8.48223209381103,762327699,8.19999504089355,Jiangsu Hengrui Pharma,China,600276.SS
2014-12-31,8.44894027709961,9.37397193908691,8.37046718597412,8.91264533996582,1272650873,8.61608695983886,Jiangsu Hengrui Pharma,China,600276.SS
2015-01-31,8.86508560180664,10.2252874374389,8.83417224884033,9.68073081970214,762630347,9.35861492156982,Jiangsu Hengrui Pharma,China,600276.SS
2015-02-28,9.58323383331298,10.1254119873046,9.50000476837158,9.59750175476074,314630665,9.27815628051757,Jiangsu Hengrui Pharma,China,600276.SS
2015-03-31,9.62841510772705,11.2430601119995,9.44055461883545,10.9624586105346,1062177940,10.5976943969726,Jiangsu Hengrui Pharma,China,600276.SS
2015-04-30,10.9600811004638,14.1917467117309,10.9339227676391,13.556827545166,1217798834,13.1057405471801,Jiangsu Hengrui Pharma,China,600276.SS
2015-05-31,13.5901203155517,16.189245223999,12.983736038208,14.9217853546142,1279985497,14.4252786636352,Jiangsu Hengrui Pharma,China,600276.SS
2015-06-30,15.0525741577148,15.5995082855224,11.7719211578369,13.7689428329467,1451161907,13.3321390151977,Jiangsu Hengrui Pharma,China,600276.SS
2015-07-31,13.8184051513671,14.9405708312988,10.6559381484985,13.8925981521606,1974401503,13.4518690109252,Jiangsu Hengrui Pharma,China,600276.SS
2015-08-31,13.8122234344482,15.4568290710449,11.9017581939697,13.7256641387939,1038044078,13.2902317047119,Jiangsu Hengrui Pharma,China,600276.SS
2015-09-30,13.6020097732543,15.2960777282714,12.7209701538085,14.2790193557739,801840487,13.8260335922241,Jiangsu Hengrui Pharma,China,600276.SS
2015-10-31,14.6839876174926,16.7211971282959,14.3748512268066,16.2451286315917,829355028,15.7297716140747,Jiangsu Hengrui Pharma,China,600276.SS
