Date,Open,High,Low,Close,Volume,Company,Country,Ticker
2015-03-03,59.23,60.44,58.12,59.28,2706071,Marksans Pharma,India,MARKSANS.NS
2015-03-04,59.86,60.01,56.71,57.24,1950457,Marksans Pharma,India,MARKSANS.NS
2015-03-05,57.49,59.57,56.23,58.89,2509985,Marksans Pharma,India,MARKSANS.NS
2015-03-09,58.41,60.88,57.39,58.94,4118858,Marksans Pharma,India,MARKSANS.NS
2015-03-10,59.47,60.64,57.58,58.21,2408225,Marksans Pharma,India,MARKSANS.NS
2015-03-11,58.65,59.28,57.58,57.78,1629194,Marksans Pharma,India,MARKSANS.NS
2015-03-12,58.16,59.43,57.68,58.26,2604579,Marksans Pharma,India,MARKSANS.NS
2015-03-13,58.84,59.52,54.92,55.6,3808355,Marksans Pharma,India,MARKSANS.NS
2015-03-16,56.03,56.13,54.97,55.31,1778101,Marksans Pharma,India,MARKSANS.NS
2015-03-17,55.69,57.97,55.35,56.57,3561121,Marksans Pharma,India,MARKSANS.NS
2015-03-18,56.9,57.87,55.89,56.42,2582752,Marksans Pharma,India,MARKSANS.NS
2015-03-19,56.95,57.49,55.01,55.4,1907687,Marksans Pharma,India,MARKSANS.NS
2015-03-20,55.55,56.13,54.24,54.48,2270367,Marksans Pharma,India,MARKSANS.NS
2015-03-23,54.87,55.01,52.64,53.85,1778114,Marksans Pharma,India,MARKSANS.NS
2015-03-24,54.04,54.14,52.74,53.12,1367404,Marksans Pharma,India,MARKSANS.NS
2015-03-25,53.37,53.61,51.91,52.25,1246056,Marksans Pharma,India,MARKSANS.NS
2015-03-26,51.72,52.01,49.78,50.17,1963581,Marksans Pharma,India,MARKSANS.NS
2015-03-27,50.51,53.8,50.12,53.22,3172738,Marksans Pharma,India,MARKSANS.NS
2015-03-30,53.85,60.1,53.71,59.18,6014377,Marksans Pharma,India,MARKSANS.NS
2015-03-31,59.47,61.51,59.13,60.01,4776446,Marksans Pharma,India,MARKSANS.NS
2015-04-01,60.01,65.39,59.62,64.85,8623651,Marksans Pharma,India,MARKSANS.NS
