Date,Open,High,Low,Close,Volume
1998-08-31 00:00:00+08:00,2.73942494392395,2.821608066558838,2.1937320232391357,2.4852070808410645,915397286
1998-09-30 00:00:00+08:00,2.4654829502105713,3.1295199394226074,2.410693883895874,2.9147489070892334,511403335
1998-10-31 00:00:00+08:00,2.9585790634155273,3.1941699981689453,2.7887349128723145,3.1043169498443604,203251864
1998-11-30 00:00:00+08:00,3.0845930576324463,3.6927459239959717,3.070348024368286,3.6489150524139404,231785819
1998-12-31 00:00:00+08:00,3.6543939113616943,3.78588604927063,3.0780179500579834,3.1777329444885254,182519779
1999-01-31 00:00:00+08:00,3.1777329444885254,3.4264729022979736,3.0791139602661133,3.1832120418548584,88050330
1999-02-28 00:00:00+08:00,3.1777329444885254,3.25443696975708,2.744904041290283,2.9125568866729736,39972545
1999-03-31 00:00:00+08:00,2.9092700481414795,2.99638295173645,2.6134119033813477,2.7202489376068115,233770170
1999-04-30 00:00:00+08:00,2.7268240451812744,2.74161696434021,2.4621949195861816,2.629848003387451,79518308
1999-05-31 00:00:00+08:00,2.656147003173828,3.1541740894317627,2.5608150959014893,3.07692289352417,175325297
1999-06-30 00:00:00+08:00,3.091715097427368,4.503615856170654,2.9125568866729736,3.879025936126709,525525664
1999-07-31 00:00:00+08:00,3.8625900745391846,4.181458950042725,3.484549045562744,3.8050620555877686,170767021
1999-08-31 00:00:00+08:00,3.780406951904297,3.9792890548706055,3.5437209606170654,3.780406951904297,65530058
1999-09-30 00:00:00+08:00,3.780406951904297,4.051609992980957,3.5338590145111084,3.6242599487304688,68318662
1999-10-31 00:00:00+08:00,3.657133102416992,3.665350914001465,3.1229450702667236,3.2873098850250244,24804341
1999-11-30 00:00:00+08:00,3.2873098850250244,3.3037469387054443,3.0999341011047363,3.1689670085906982,20878582
1999-12-31 00:00:00+08:00,3.2018399238586426,3.2166330814361572,2.8599600791931152,2.955291986465454,26401940
2000-01-31 00:00:00+08:00,2.942142963409424,3.6324779987335205,2.884614944458008,3.5305709838867188,112272928
2000-02-29 00:00:00+08:00,3.5831680297851562,5.070676803588867,3.4188029766082764,4.567718029022217,552305629
2000-03-31 00:00:00+08:00,4.536489009857178,4.881656169891357,4.0269551277160645,4.457592964172363,277971423
2000-04-30 00:00:00+08:00,4.451675891876221,4.532544136047363,4.122286796569824,4.4023661613464355,64707832
2000-05-31 00:00:00+08:00,4.2583818435668945,4.8520708084106445,3.925049066543579,4.516765117645264,121759900
2000-06-30 00:00:00+08:00,4.518736839294434,4.802761077880859,4.2366862297058105,4.61932897567749,123976376
2000-07-31 00:00:00+08:00,4.597632884979248,4.928994178771973,4.4201178550720215,4.63510799407959,141817807
2000-08-31 00:00:00+08:00,4.672583103179932,5.029584884643555,4.443786144256592,4.556212902069092,138264237
2000-09-30 00:00:00+08:00,4.512819766998291,4.77317476272583,4.240631103515625,4.335305213928223,49386645
2000-10-31 00:00:00+08:00,4.305718898773193,4.526627063751221,3.9211039543151855,4.234714031219482,57321957
2000-11-30 00:00:00+08:00,4.262327194213867,4.723865032196045,4.220907211303711,4.4201178550720215,144366778
2000-12-31 00:00:00+08:00,4.4082841873168945,4.591714859008789,4.240631103515625,4.566073894500732,80796939
2001-01-31 00:00:00+08:00,4.447731018066406,5.163708209991455,4.388559818267822,4.599605083465576,252178978
2001-02-28 00:00:00+08:00,4.5641021728515625,4.644969940185547,3.9644970893859863,4.15384578704834,52899768
2001-03-31 00:00:00+08:00,4.1518731117248535,4.623273849487305,4.10059118270874,4.4102559089660645,77378648
2001-04-30 00:00:00+08:00,4.4102559089660645,4.77120304107666,4.240631103515625,4.319526195526123,100861936
2001-05-31 00:00:00+08:00,4.321498870849609,4.524653911590576,4.201182842254639,4.240631103515625,44362588
2001-06-30 00:00:00+08:00,4.242602825164795,4.595660209655762,4.1617350578308105,4.3234710693359375,82444928
2001-07-31 00:00:00+08:00,4.339250087738037,4.398421764373779,3.500986099243164,3.510848045349121,50666709
2001-08-31 00:00:00+08:00,3.550295114517212,3.6489150524139404,3.2169620990753174,3.4871790409088135,51860127
2001-09-30 00:00:00+08:00,3.481261968612671,3.7061140537261963,3.2662720680236816,3.3057188987731934,54496636
2001-10-31 00:00:00+08:00,3.3136088848114014,3.3530569076538086,2.7672579288482666,3.0078890323638916,50635197
2001-11-30 00:00:00+08:00,3.0197229385375977,3.195266008377075,2.733726978302002,3.1794869899749756,59829108
2001-12-31 00:00:00+08:00,3.1913208961486816,3.25443696975708,2.8994081020355225,2.9408280849456787,43597229
2002-01-31 00:00:00+08:00,2.9644970893859863,2.9881649017333984,2.2287960052490234,2.7041420936584473,74778749
2002-02-28 00:00:00+08:00,2.7573959827423096,2.8796839714050293,2.7041420936584473,2.7573959827423096,35222445
2002-03-31 00:00:00+08:00,2.74161696434021,3.260354995727539,2.688361883163452,3.021696090698242,112999496
2002-04-30 00:00:00+08:00,3.021696090698242,3.349112033843994,3.0078890323638916,3.1794869899749756,80261644
2002-05-31 00:00:00+08:00,3.197237968444824,3.25443696975708,2.7376720905303955,2.7850089073181152,34868201
2002-06-30 00:00:00+08:00,2.761341094970703,3.358973979949951,2.684417963027954,3.3333330154418945,85201530
2002-07-31 00:00:00+08:00,3.356410026550293,3.4076919555664062,3.028204917907715,3.0948710441589355,68427026
2002-08-31 00:00:00+08:00,3.07692289352417,3.307692050933838,3.028204917907715,3.1923069953918457,51611770
2002-09-30 00:00:00+08:00,3.200000047683716,3.230768918991089,3.0256409645080566,3.069230079650879,24982091
2002-10-31 00:00:00+08:00,3.069230079650879,3.0743579864501953,2.6307690143585205,2.6717939376831055,31620443
2002-11-30 00:00:00+08:00,2.6717939376831055,2.8153839111328125,2.40256404876709,2.530769109725952,31802002
2002-12-31 00:00:00+08:00,2.5256409645080566,2.587178945541382,2.338460922241211,2.3435890674591064,30704278
2003-01-31 00:00:00+08:00,2.3743579387664795,2.605128049850464,2.194870948791504,2.561537981033325,62178147
2003-02-28 00:00:00+08:00,2.5384609699249268,2.617948055267334,2.4769229888916016,2.541024923324585,29249853
2003-03-31 00:00:00+08:00,2.5538458824157715,2.571794033050537,2.307692050933838,2.5,31321071
2003-04-30 00:00:00+08:00,2.5,3.07692289352417,2.482050895690918,2.9000000953674316,270089374
2003-05-31 00:00:00+08:00,2.866666078567505,3.1897430419921875,2.7384610176086426,3.07692289352417,130794445
2003-06-30 00:00:00+08:00,3.07692289352417,3.1102559566497803,2.810256004333496,2.869230031967163,90733358
2003-07-31 00:00:00+08:00,2.8743579387664795,3.387178897857666,2.8153839111328125,2.8923070430755615,214170463
2003-08-31 00:00:00+08:00,2.8897430896759033,2.8897430896759033,2.6128199100494385,2.684614896774292,50718035
2003-09-30 00:00:00+08:00,2.6923069953918457,2.7769229412078857,2.5,2.530769109725952,36267926
2003-10-31 00:00:00+08:00,2.5256409645080566,2.6102559566497803,2.3410251140594482,2.40256404876709,55805433
2003-11-30 00:00:00+08:00,2.40256404876709,2.712820053100586,2.3333330154418945,2.5743579864501953,118664856
2003-12-31 00:00:00+08:00,2.5641019344329834,2.6435890197753906,2.3435890674591064,2.528204917907715,127130760
2004-01-31 00:00:00+08:00,2.561537981033325,3.0923070907592773,2.5179479122161865,2.9666659832000732,195817177
2004-02-29 00:00:00+08:00,2.9871790409088135,3.307692050933838,2.897434949874878,2.974358081817627,264348738
2004-03-31 00:00:00+08:00,2.994870901107788,3.464102029800415,2.9794869422912598,3.40256404876709,308935505
2004-04-30 00:00:00+08:00,3.40256404876709,3.946152925491333,2.974358081817627,3.0512819290161133,445431888
2004-05-31 00:00:00+08:00,3.0,3.2282049655914307,2.9871790409088135,3.0487170219421387,108666061
2004-06-30 00:00:00+08:00,3.028204917907715,3.1230759620666504,2.271794080734253,2.3897430896759033,206531649
2004-07-31 00:00:00+08:00,2.3897430896759033,2.569230079650879,2.292306900024414,2.446152925491333,80557998
2004-08-31 00:00:00+08:00,2.4205119609832764,2.51282000541687,2.307692050933838,2.3897430896759033,42981657
2004-09-30 00:00:00+08:00,2.4000000953674316,3.010256052017212,2.2205119132995605,2.6769230365753174,269118849
2004-10-31 00:00:00+08:00,2.7692298889160156,2.897434949874878,2.369230031967163,2.49230694770813,119761532
2004-11-30 00:00:00+08:00,2.482050895690918,2.743588924407959,2.4205119609832764,2.605128049850464,102231485
2004-12-31 00:00:00+08:00,2.6102559566497803,2.702564001083374,2.4205119609832764,2.502563953399658,53642479
2005-01-31 00:00:00+08:00,2.4666659832000732,2.51282000541687,2.2769229412078857,2.405128002166748,52415229
2005-02-28 00:00:00+08:00,2.3641018867492676,2.7487170696258545,2.3641018867492676,2.6871790885925293,73174780
2005-03-31 00:00:00+08:00,2.6871790885925293,2.9692299365997314,2.620512008666992,2.7538459300994873,158044319
2005-04-30 00:00:00+08:00,2.743588924407959,3.07692289352417,2.6923069953918457,2.953845977783203,125163292
2005-05-31 00:00:00+08:00,3.0256409645080566,3.0256409645080566,2.369230031967163,2.49230694770813,139917140
2005-06-30 00:00:00+08:00,2.4769229888916016,2.6871790885925293,2.348716974258423,2.5333330631256104,80998187
2005-07-31 00:00:00+08:00,2.5333330631256104,2.6410250663757324,2.2974350452423096,2.5487170219421387,83600179
2005-08-31 00:00:00+08:00,2.5538458824157715,2.856410026550293,2.461538076400757,2.5743579864501953,162430264
2005-09-30 00:00:00+08:00,2.5743579864501953,2.764101982116699,2.4307689666748047,2.4974350929260254,126771045
2005-10-31 00:00:00+08:00,2.49230694770813,2.5333330631256104,2.1794869899749756,2.2769229412078857,97297002
2005-11-30 00:00:00+08:00,2.2820510864257812,2.5179479122161865,2.2205119132995605,2.41538405418396,113976142
2005-12-31 00:00:00+08:00,2.4102559089660645,2.4769229888916016,2.2564098834991455,2.4307689666748047,101215571
2006-01-31 00:00:00+08:00,2.41538405418396,2.7487170696258545,2.3897430896759033,2.7179479598999023,192742168
2006-02-28 00:00:00+08:00,2.7179479598999023,2.7538459300994873,2.49230694770813,2.528204917907715,183397259
2006-03-31 00:00:00+08:00,2.528204917907715,2.5794870853424072,2.3435890674591064,2.461538076400757,94906571
2006-04-30 00:00:00+08:00,2.4564099311828613,2.6102559566497803,2.1282050609588623,2.2256410121917725,161968369
2006-05-31 00:00:00+08:00,2.2358970642089844,3.3333330154418945,2.2205119132995605,3.2205119132995605,752215142
2006-06-30 00:00:00+08:00,3.215384006500244,3.897434949874878,2.9487171173095703,3.405128002166748,920718577
2006-07-31 00:00:00+08:00,3.4205119609832764,3.9384610652923584,2.9230759143829346,3.0461530685424805,747182980
2006-08-31 00:00:00+08:00,3.0051279067993164,3.0820510387420654,2.625641107559204,2.9076919555664062,465905055
2006-09-30 00:00:00+08:00,2.9076919555664062,3.0358970165252686,2.712820053100586,2.994870901107788,482177444
2006-10-31 00:00:00+08:00,3.061537981033325,3.2564098834991455,2.866666078567505,2.887178897857666,499879477
2006-11-30 00:00:00+08:00,2.887178897857666,2.933332920074463,2.625641107559204,2.8512818813323975,386806349
2006-12-31 00:00:00+08:00,2.8512818813323975,3.4307689666748047,2.820512056350708,3.153846025466919,825848574
2007-01-31 00:00:00+08:00,3.1897430419921875,4.353846073150635,3.1435890197753906,3.7076919078826904,1117347847
2007-02-28 00:00:00+08:00,3.682050943374634,4.476922988891602,3.569230079650879,4.148716926574707,597193064
2007-03-31 00:00:00+08:00,4.143589019775391,5.0358967781066895,3.743588924407959,4.630768775939941,1184264154
2007-04-30 00:00:00+08:00,4.630768775939941,6.907691955566406,4.533332824707031,6.738461017608643,1469010541
2007-05-31 00:00:00+08:00,6.769229888916016,9.230769157409668,6.4102559089660645,8.287178993225098,1308821186
2007-06-30 00:00:00+08:00,8.333333015441895,9.359999656677246,6.041025161743164,6.993332862854004,1490695717
