Date,Open,High,Low,Close,Volume,Adj_Close,Company,Country,Ticker
2014-01-03,37.6643142700195,37.9196090698242,37.5013580322265,37.6425857543945,10156429,30.4528141021728,Baxter International,United States,BAX
2014-01-10,37.9304733276367,38.1803359985351,37.4361763000488,38.0282478332519,31195929,30.7648277282714,Baxter International,United States,BAX
2014-01-17,37.9141769409179,38.3758811950683,37.4579048156738,37.9847908020019,30251497,30.7296695709228,Baxter International,United States,BAX
2014-01-24,38.0391082763671,38.4247703552246,36.5616493225097,36.7409019470214,27954112,29.7233600616455,Baxter International,United States,BAX
2014-01-31,36.8060836791992,37.7131996154785,36.7789230346679,37.0994033813476,34229346,30.0133934020996,Baxter International,United States,BAX
2014-02-07,37.1265602111816,37.2026062011718,36.0890808105468,36.8821296691894,30915913,29.8376026153564,Baxter International,United States,BAX
2014-02-14,36.8115158081054,37.9250411987304,36.7463340759277,37.5230865478515,21568605,30.3561496734619,Baxter International,United States,BAX
2014-02-21,37.724063873291,38.0391082763671,37.4850616455078,37.6371536254882,20853375,30.4484310150146,Baxter International,United States,BAX
2014-02-28,37.7403602600097,38.1042900085449,36.9690399169921,37.751220703125,30806557,30.5407028198242,Baxter International,United States,BAX
2014-03-07,37.4307441711425,37.724063873291,36.6051063537597,36.6648559570312,33728961,29.8739051818847,Baxter International,United States,BAX
2014-03-14,36.6648559570312,37.0831069946289,36.0890808105468,36.1162414550781,24341886,29.4268951416015,Baxter International,United States,BAX
2014-03-21,36.0401954650878,37.2840843200683,36.0347633361816,36.7789230346679,30436701,29.966848373413,Baxter International,United States,BAX
2014-03-28,36.8006515502929,41.1080932617187,36.1271057128906,39.5708847045898,78244526,32.2416801452636,Baxter International,United States,BAX
2014-04-04,39.6143417358398,40.2607269287109,39.4296569824218,39.6143417358398,31509452,32.2770919799804,Baxter International,United States,BAX
2014-04-11,39.5654525756835,40.0162963867187,39.0277023315429,39.0983161926269,27168741,31.8566360473632,Baxter International,United States,BAX
