organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
01_INDIAN_COMPANIES/Glenmark_Pharmaceuticals/01_FINANCIAL_DATA/Other/fde6edc01cb7ad92__22Entities_Report_08-16-2026090001898.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/fde6edc01cb7ad92__22Entities_Report_08-16-2026090001898.xlsx,01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/fde6edc01cb7ad92__22Entities_Report_08-16-2026090001898.xlsx,01_FINANCIAL_DATA,Other,18498
01_INDIAN_COMPANIES/Glenmark_Pharmaceuticals/01_FINANCIAL_DATA/Quarterly/1e447ce91e6acd41__Glenmark_Pharmaceuticals_Balance_Sheet_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/1e447ce91e6acd41__Glenmark_Pharmaceuticals_Balance_Sheet_Quarters.csv,01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/1e447ce91e6acd41__Glenmark_Pharmaceuticals_Balance_Sheet_Quarters.csv,01_FINANCIAL_DATA,Quarterly,12300
01_INDIAN_COMPANIES/Glenmark_Pharmaceuticals/01_FINANCIAL_DATA/Quarterly/f0dec3d6180b242c__Glenmark_Pharmaceuticals_Income_Statement_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/f0dec3d6180b242c__Glenmark_Pharmaceuticals_Income_Statement_Quarters.csv,01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/f0dec3d6180b242c__Glenmark_Pharmaceuticals_Income_Statement_Quarters.csv,01_FINANCIAL_DATA,Quarterly,17239
01_INDIAN_COMPANIES/Glenmark_Pharmaceuticals/02_HISTORICAL_MARKET_DATA/Daily/6fc59c2d9a72e765__Glenmark_Pharmaceuticals_GLENMARK_NS_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/6fc59c2d9a72e765__Glenmark_Pharmaceuticals_GLENMARK_NS_daily.csv,01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/6fc59c2d9a72e765__Glenmark_Pharmaceuticals_GLENMARK_NS_daily.csv,02_HISTORICAL_MARKET_DATA,Daily,690338
01_INDIAN_COMPANIES/Glenmark_Pharmaceuticals/02_HISTORICAL_MARKET_DATA/Daily/aeccd2c74cc011cc__Glenmark_Pharmaceuticals_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/aeccd2c74cc011cc__Glenmark_Pharmaceuticals_daily.csv,01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/aeccd2c74cc011cc__Glenmark_Pharmaceuticals_daily.csv,02_HISTORICAL_MARKET_DATA,Daily,446292
01_INDIAN_COMPANIES/Glenmark_Pharmaceuticals/02_HISTORICAL_MARKET_DATA/Monthly/485fb82210480c7b__Glenmark_Pharmaceuticals_monthly_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/485fb82210480c7b__Glenmark_Pharmaceuticals_monthly_direct.csv,01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/485fb82210480c7b__Glenmark_Pharmaceuticals_monthly_direct.csv,02_HISTORICAL_MARKET_DATA,Monthly,20883
01_INDIAN_COMPANIES/Glenmark_Pharmaceuticals/02_HISTORICAL_MARKET_DATA/Monthly/eebaf7af877c9706__Glenmark_Pharmaceuticals_GLENMARK_NS_monthly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/eebaf7af877c9706__Glenmark_Pharmaceuticals_GLENMARK_NS_monthly_derived.csv,01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/eebaf7af877c9706__Glenmark_Pharmaceuticals_GLENMARK_NS_monthly_derived.csv,02_HISTORICAL_MARKET_DATA,Monthly,26257
01_INDIAN_COMPANIES/Glenmark_Pharmaceuticals/02_HISTORICAL_MARKET_DATA/Weekly/403f38e594552df4__Glenmark_Pharmaceuticals_GLENMARK_NS_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/403f38e594552df4__Glenmark_Pharmaceuticals_GLENMARK_NS_weekly_derived.csv,01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/403f38e594552df4__Glenmark_Pharmaceuticals_GLENMARK_NS_weekly_derived.csv,02_HISTORICAL_MARKET_DATA,Weekly,112803
01_INDIAN_COMPANIES/Glenmark_Pharmaceuticals/02_HISTORICAL_MARKET_DATA/Weekly/4ba7ac550b40d689__Glenmark_Pharmaceuticals_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/4ba7ac550b40d689__Glenmark_Pharmaceuticals_weekly_derived.csv,01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/4ba7ac550b40d689__Glenmark_Pharmaceuticals_weekly_derived.csv,02_HISTORICAL_MARKET_DATA,Weekly,88672
01_INDIAN_COMPANIES/Glenmark_Pharmaceuticals/03_OTHER_SOURCE_MATERIAL/Other/c9845a453a6d3897__Glenmark_Pharmaceuticals_annual_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/c9845a453a6d3897__Glenmark_Pharmaceuticals_annual_direct.csv,01_EVIDENCE/Indian/Glenmark_Pharmaceuticals/c9845a453a6d3897__Glenmark_Pharmaceuticals_annual_direct.csv,03_OTHER_SOURCE_MATERIAL,Other,1978
01_INDIAN_COMPANIES/Glenmark_Pharmaceuticals/03_OTHER_SOURCE_MATERIAL/Other/Glenmark_Pharmaceuticals__financial__unknown.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Indian/Glenmark_Pharmaceuticals/Glenmark_Pharmaceuticals__financial__unknown.csv,02_MERGED_DATA/Indian/Glenmark_Pharmaceuticals/Glenmark_Pharmaceuticals__financial__unknown.csv,03_OTHER_SOURCE_MATERIAL,Other,76330
01_INDIAN_COMPANIES/Glenmark_Pharmaceuticals/03_OTHER_SOURCE_MATERIAL/Other/Glenmark_Pharmaceuticals__stock__annual.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Indian/Glenmark_Pharmaceuticals/Glenmark_Pharmaceuticals__stock__annual.csv,02_MERGED_DATA/Indian/Glenmark_Pharmaceuticals/Glenmark_Pharmaceuticals__stock__annual.csv,03_OTHER_SOURCE_MATERIAL,Other,2509
01_INDIAN_COMPANIES/Glenmark_Pharmaceuticals/03_OTHER_SOURCE_MATERIAL/Other/Glenmark_Pharmaceuticals__stock__daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Indian/Glenmark_Pharmaceuticals/Glenmark_Pharmaceuticals__stock__daily.csv,02_MERGED_DATA/Indian/Glenmark_Pharmaceuticals/Glenmark_Pharmaceuticals__stock__daily.csv,03_OTHER_SOURCE_MATERIAL,Other,558639
01_INDIAN_COMPANIES/Glenmark_Pharmaceuticals/03_OTHER_SOURCE_MATERIAL/Other/Glenmark_Pharmaceuticals__stock__monthly.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Indian/Glenmark_Pharmaceuticals/Glenmark_Pharmaceuticals__stock__monthly.csv,02_MERGED_DATA/Indian/Glenmark_Pharmaceuticals/Glenmark_Pharmaceuticals__stock__monthly.csv,03_OTHER_SOURCE_MATERIAL,Other,26418
