Al 31 de diciembre de 2021,Menos de un año,Entre 1 y 2 años,Entre 2 y 5 años,Más de 5 años
Deudas con entidades de crédito (Nota 18),993 13.334 19.709 12.052,,,
Deudas con organismos oficiales (Nota 18),2.245 97.407 27.766,3.253 4.275 1.719 — — — — — —,,
Proveedores (Nota 17),,,,
Otras cuentas a pagar (Nota 17),,,,
,128.411 16.587 23.984 13.771,,,
