,2023,,2022,
,Fijo,Variable,Fijo,Variable
D. Juan López-Belmonte Encina,743 421 248 224 247 223,,728 416 244 220 241 219,
D. Javier López-Belmonte Encina,,,,
D. Iván López-Belmonte Encina,,,,
,1.238 868,,1.213 855,
