,,CONSOLIDATED,,,
,,Net revenue,,Profit / (loss) Total,
,,CURRENT PERIOD,PREVIOUS PERIOD,CURRENT PERIOD,PREVIOUS PERIOD
Manufacturing,2221,201.147,247.723,47.402,54.385
Marketing,2222,237.373,210.483,(248),30.802
Other,2223,29,,(139),(44)
,2224,,,,
,2225,,,,
,2226,,,,
,2227,,,,
,2228,,,,
,2229,,,,
(-) Adjustments and elimination of ordinary revenue between segments,2230,(123.959),(128.870),(7.315),(40.805)
TOTAL,2235,314.590,329.336,39.700,44.338
