San Sebastián de los Reyes,"• Instalada, cualificada y en funcionamiento la primera de las tres líneas de llenado de jeringas precargadas de alta velocidad (36.000 jeringas/h). La FDA ha inspeccionado y aprobado la línea (No action indicated) para producir la vacuna ARNm contra la COVID en julio 2024. • La segunda de las líneas (tecnología aislador-36.000 jeringas/h) se ha instalado en agosto de 2024, se encuentra en cualificación y se dedicará a satisfacer la demanda acordada en el mencionado acuerdo con una compañía farmacéutica global. • La tercera (tecnología aislador-36.000 jeringas/h) se instalará en 2T 2026 con capacidad de producir jeringas precargadas o cartuchos."
Alcalá de Henares,• Se han instalado cuatro líneas de empaquetado de jeringas precargadas (24.000 jeringas/h) en cartón (tecnología plastic free). Dos de ellas están cualificadas y en funcionamiento para cubrir la vacuna estacional contra la COVID-19 en EE.UU. Las otras dos han sido instaladas en un nuevo edificio de producción dentro de la misma planta. • En 2025 y 2026 se instalarán dos líneas con capacidad para ensamblar cartuchos en plumas precargadas.
Madrid,• En 1T 2025 se instaló una línea para producir jeringas precargadas o cartuchos.
