Impuesto sobre Sociedades Impuesto sobre el Valor Añadido Impuesto sobre Transmisiones Patrimoniales Impuesto sobre la Renta de las Personas Físicas,,Ejercicio
,2018-21 2019-22,
,,2019-22 2019-22
