,Thousand euros
,2024 2023
Balance at beginning of period,"(2,876) (3,268)"
(Charged)/credited to profit and loss,"1,174 455 113 (63)"
Tax charged directly in equity,
Balance at end of period,"(1,589) (2,876)"
