,2024 2023,
,Días,Días
Periodo medio de pago a proveedores Ratio de operaciones pagadas Ratio de operaciones pendientes de pago,47,55
,,
,49 31,58 32
,,
,2024,2023
Total pagos realizados (miles de euros) Total pagos pendientes (miles de euros),423.547,597.378
,51.444,77.505
