,2022 2021,
,Días,DÍas
Periodo medio de pago a proveedores,54 57,
,,
Ratio de operaciones pagadas,57 61 39 40,
Ratio de operaciones pendientes de pago,,
,,
,2022 2021,
Total pagos realizados (miles de euros),570.562 424.190,
Total pagos pendientes (miles de euros),99.415 74.341,
