,2024 2023
Costes de publicidad,21.737 21.754 17.688 16.223 27.739 31.986 9.214 8.233 10.636 8.941 860 2.462 8.975 5.764 39.118 30.311
Servicios profesionales independientes,
Suministros,
Gastos de transporte y almacenamiento,
Reparaciones y conservación,
Arrendamientos operativos,
Tributos,
Otros gastos de explotación,
,135.967 125.674
