Año,2022 2021,
2022 2023 2024 2025 2026 2027,—,3.441
,4.459 3.422 3.017 2.181,
,2.714 2.580,2.112 2.137
,2.551 2.169 2.535 2.201,
2028 en adelante,,
,17.856 17.663,
No corrientes,13.397 14.222,
Corrientes,4.459 3.441,
