,2025 2024,
Activos por impuestos diferidos:,,
– Activos por impuestos diferidos a recuperar en más de 12 meses,249 294 2.950 1.969,
– Activos por impuestos diferidos a recuperar en 12 meses,,
,3.199 2.263,
,,
Pasivos por impuestos diferidos:,,
– Pasivos por impuestos diferidos a cancelar en más de 12 meses,129 195 31 171,
– Pasivos por impuestos diferidos a cancelar en 12 meses,,
,160 366,
