,2023 2022
Materias primas y otros aprovisionamientos,169.368 159.029 80.505 78.723 62.884 46.114 25.211 28.078
Productos en curso y semiterminados,
Productos terminados – fabricación propia,
Comerciales,
,337.968 311.944
