,,
Saldo inicio del ejercicio,86.264,2.196.011
Acciones adquiridas en contrato de liquidez (d.1) Acciones vendidas en contrato de liquidez (d.1) Acciones adquiridas en Programas de recompra (d.2),980.653,550.137 (564.563) 685.074 (2.780.395)
,(980.653),
,—,
Acciones para reducción de capital en Programas de recompra (d.2),—,
Saldo final del ejercicio,86.264,86.264
