Actividades relacionadas con la energía nuclear,,
"La empresa lleva a cabo, financia o tiene exposiciones a la investigación, el desarrollo, la demostración y la 1 implantación de instalaciones innovadoras de generación de electricidad que producen energía a partir de NO procesos nucleares con un mínimo de residuos del ciclo de combustible.",,
2,"La empresa lleva a cabo, financia o tiene exposiciones a la construcción y la explotación segura de nuevas instalaciones nucleares para producir electricidad o calor de proceso, incluido para fines de calefacción urbana o procesos industriales como la producción de hidrógeno, así como sus mejoras de seguridad, utilizando las mejores tecnologías disponibles.",NO
3,"La empresa lleva a cabo, financia o tiene exposiciones a la explotación segura de instalaciones nucleares existentes que producen electricidad o calor de proceso, incluido para fines de calefacción urbana o procesos industriales como la producción de hidrógeno a partir de energía nuclear, así como sus mejoras de seguridad.",NO
Actividades relacionadas con el gas fósil,,
4,"La empresa lleva a cabo, financia o tiene exposiciones a la construcción o explotación de instalaciones de generación de electricidad que producen electricidad a partir de combustibles fósiles gaseosos.",NO
5,"La empresa lleva a cabo, financia o tiene exposiciones a la construcción, la renovación y la explotación de instalaciones de generación combinada de calor/frío y electricidad que utilicen combustibles fósiles gaseosos.",NO
6,"La empresa lleva a cabo, financia o tiene exposiciones a la construcción, la renovación y la explotación de instalaciones de generación de calor que producen calor/frío a partir de combustibles fósiles gaseosos.",NO
