,2022 2021
Proveedores,128.484 97.407 2.256 2.336 6.478 5.466 6.140 5.539 22.418 14.425
Deudas con partes vinculadas (Nota 31),
Remuneraciones pendientes de pago,
Administraciones públicas,
Otras cuentas a pagar,
,165.776 125.173
