,2025 2024
Cuentas a pagar a partes vinculadas (Nota 17):,
– Alta dirección,494 356 2.226 2.564 188 157
– Consejeros (Nota 24),
– Entidades participadas por la familia López-Belmonte Encina,
,2.908 3.077
