,Miles de euros
,2024 2023
Saldo inicial,(2.876) (3.268)
(Cargo) /abono en la cuenta de pérdidas y ganancias,1.174 455 113 (63)
Impuesto cargado directamente a patrimonio neto,
Saldo final,(1.589) (2.876)
