,Miles de euros
,2025 2024
Activos por impuestos diferidos:,
- Activos por impuestos diferidos a recuperar en más de 12 meses,895 801 434 444
- Activos por impuestos diferidos a recuperar en menos de 12 meses,
,1.329 1.245
Pasivos por impuestos diferidos:,
- Pasivos por impuestos diferidos a recuperar en más de 12 meses,(510) (960) (7.111) (1.874)
- Pasivos por impuestos diferidos a recuperar en menos de 12 meses,
,(7.621) (2.834)
Impuestos diferidos netos,(6.292) (1.589)
