2019 2018 Interest income 51 16 Total finance income 51 16 Interest costs (648) (712) Other finance costs (279) - Total finance costs (927) (712),
,305 10
,(146) (33)
,159 (23)
,
,(51) (83)
(51) (83) Net finance income/(cost) (768) (802),
