,Note,"31 December,",
,,2017,2016
Revenue Cost of sales Employee benefit expenses Non-current self-constructed assets Other operating expenses Amortization Recognition of government grants on non-financial non-current assets and other Other income OPERATING PROFIT Finance income Finance costs FINANCE COSTS - NET Share of profit of a joint venture PROFIT BEFORE INCOME TAX Income tax,5 y 22 23 7 24 6 y 7 10 26 10 27,"275,649 (110,192) (63,990) 2,057 (74,809) (11,479) 1,773 - 19,009 93 (1,013) (920) (567) 17,522 (281)","265,166 (112,024) (60,465) - (58,916) (11,023) 1,565 3,997 28,300 426 (915) (489) 71 27,882 (1,793)"
PROFIT FOR THE YEAR,,"17,241","26,089"
Earnings per share (basic and diluted) attributable to the shareholders of the Company (euros) - Basic and diluted,28,0.35,0.53
