At 31 December 2023,Less than 1 Between 1 & Between 2 & year 2 years 5 years Over 5 years,,
Bank borrowings (Note 18) Debt with government entities (Note 18) Trade suppliers (Note 17) Lease liabilities (Note 18) Other payables (Note 17),"6,647 13,178 18,583 — 1,565 3,277 3,188 1,309",,
,"107,593",— — —,
,"5,728 8,500 5,956",,—
,"34,302",— — —,
,"155,835 24,955 27,727 1,309",,
