,,,
8.- INDEX OF CONTENTS OF LAW 11/2018 IN RELATION TO GRI,,,
,,,
,,,Page
Code,Information required by Law 11/2018,Relationship with GRI indicators (Guidance only),
,,,SNFI
,,,
