,,,,
Name of director,Name of the,,Type of,Amount
,,Relationship,,
or manager,related party,,transaction,(thousand euros)
,,,,
,,,,
MR JUAN LÓPEZ- BELMONTE LÓPEZ,"LABORATORIOS FARMACÉUTICOS ROVI, S.A.",Commercial,Operating lease agreements,"1,109"
MR JUAN LÓPEZ- BELMONTE LÓPEZ,"PAN QUÍMICA FARMACÉUTICA, S.A.",Commercial,Operating lease agreements,58
MR JUAN LÓPEZ- BELMONTE LÓPEZ,ROVI PHARMA INDUSTRIAL SERVICES S.A.U.,Commercial,Operating lease agreements,866
