,Miles de euros
,2023 2022
Saldo inicial,(3.268) (1.936)
(Cargo) /abono en la cuenta de pérdidas y ganancias,455 (1.471) (63) 139
Impuesto cargado directamente a patrimonio neto,
Saldo final,(2.876) (3.268)
