,,Company name of the group,
Name or company name of related,Name or company name of related,,
,,company of the significant,Description of relationship/post
director or representative,significant shareholder,,
,,shareholder,
,,,
MR JUAN LÓPEZ- BELMONTE ENCINA,"NORBEL INVERSIONES, S.L.","NORBEL INVERSIONES, S.L.",Director & shareholder
MR IVÁN JORGE LÓPEZ- BELMONTE ENCINA,"NORBEL INVERSIONES, S.L.","NORBEL INVERSIONES, S.L.",Director & shareholder
MR JAVIER LÓPEZ- BELMONTE ENCINA,"NORBEL INVERSIONES, S.L.","NORBEL INVERSIONES, S.L.",Director & shareholder
