,Thousands of euros
"Payments for investments: - Group and associated companies (Note 8) - Intangible assets (Note 5) - Property, plant and equipment (Note 6) Amounts received for disinvestments: - Group and associated companies (Note 8) - Property, plant and equipment (Note 6) - Other assets (Note 24) Cash flows generated (used) in investing activities",2020
,"- (159) (10,915)"
,"(11,074)"
,144 20 649
,813
,"(10,261)"
