Date,Open,High,Low,Close,Volume,Adj_Close,Company,Country,Ticker
2014-01-03,196.75,198.9750061035156,186.1000061035156,197.5749969482422,25969710,185.7525329589844,Aurobindo Pharma,India,AUROPHARMA.NS
2014-01-10,198.6499938964844,208.9499969482422,193.2250061035156,194.9499969482422,39299088,183.2845764160156,Aurobindo Pharma,India,AUROPHARMA.NS
2014-01-17,194.5249938964844,201.3500061035156,187.5500030517578,192.4499969482422,36142366,180.9341583251953,Aurobindo Pharma,India,AUROPHARMA.NS
2014-01-24,191.5,223.1999969482422,189.0,210.3000030517578,75597448,197.7160491943359,Aurobindo Pharma,India,AUROPHARMA.NS
2014-01-31,208.9499969482422,238.875,204.0500030517578,235.7749938964844,68062366,221.6666717529297,Aurobindo Pharma,India,AUROPHARMA.NS
2014-02-07,236.0,269.9249877929688,231.6499938964844,253.625,78487296,238.4485778808594,Aurobindo Pharma,India,AUROPHARMA.NS
2014-02-14,256.0,256.5,238.0749969482422,245.1499938964844,55542282,230.480712890625,Aurobindo Pharma,India,AUROPHARMA.NS
2014-02-21,244.0,255.0,242.5,244.5500030517578,38323156,229.9166564941406,Aurobindo Pharma,India,AUROPHARMA.NS
2014-02-28,244.5,269.8500061035156,240.0500030517578,262.0750122070312,55016682,246.3929138183594,Aurobindo Pharma,India,AUROPHARMA.NS
2014-03-07,263.0,272.5,247.75,253.2250061035156,39669846,238.0725250244141,Aurobindo Pharma,India,AUROPHARMA.NS
2014-03-14,252.5,259.875,241.4499969482422,257.375,35509174,241.9741668701172,Aurobindo Pharma,India,AUROPHARMA.NS
2014-03-21,259.5,269.8250122070312,257.7999877929688,267.2999877929688,20396792,251.3052368164062,Aurobindo Pharma,India,AUROPHARMA.NS
2014-03-28,267.75,270.5,254.7250061035156,256.125,23151134,240.7990112304688,Aurobindo Pharma,India,AUROPHARMA.NS
2014-04-04,257.0,287.875,251.6999969482422,282.4500122070312,37910542,265.5487670898438,Aurobindo Pharma,India,AUROPHARMA.NS
2014-04-11,282.6749877929688,287.0,270.6499938964844,275.2000122070312,18241130,258.7325744628906,Aurobindo Pharma,India,AUROPHARMA.NS
2014-04-18,276.0,282.5,263.6000061035156,275.5,15166786,259.0146789550781,Aurobindo Pharma,India,AUROPHARMA.NS
2014-04-25,276.4750061035156,291.1000061035156,273.0249938964844,289.625,20051266,272.2944641113281,Aurobindo Pharma,India,AUROPHARMA.NS
2014-05-02,291.7000122070312,302.0,278.5249938964844,300.5750122070312,19711234,282.5891418457031,Aurobindo Pharma,India,AUROPHARMA.NS
2014-05-09,301.9750061035156,305.25,291.0499877929688,292.875,16292710,275.3499450683594,Aurobindo Pharma,India,AUROPHARMA.NS
2014-05-16,294.2000122070312,317.5,288.0,312.0,23281598,293.3305053710938,Aurobindo Pharma,India,AUROPHARMA.NS
2014-05-23,317.5,317.5,293.75,307.2999877929688,15180318,288.9118041992188,Aurobindo Pharma,India,AUROPHARMA.NS
2014-05-30,309.5,339.8999938964844,295.875,334.8999938964844,48256422,314.8602294921875,Aurobindo Pharma,India,AUROPHARMA.NS
2014-06-06,331.2000122070312,331.2000122070312,309.5249938964844,325.0499877929688,20852146,305.5997314453125,Aurobindo Pharma,India,AUROPHARMA.NS
2014-06-13,327.5,357.0,323.0,349.1000061035156,19419216,329.0485534667969,Aurobindo Pharma,India,AUROPHARMA.NS
2014-06-20,350.0,359.3500061035156,342.5499877929688,345.2250061035156,8473240,325.3960266113281,Aurobindo Pharma,India,AUROPHARMA.NS
2014-06-27,342.0,391.1000061035156,342.0,370.625,18507610,349.337158203125,Aurobindo Pharma,India,AUROPHARMA.NS
2014-07-04,372.3999938964844,389.75,364.25,382.625,17531792,360.6479187011719,Aurobindo Pharma,India,AUROPHARMA.NS
2014-07-11,385.0,393.6499938964844,322.2250061035156,345.3999938964844,22662422,325.5610656738281,Aurobindo Pharma,India,AUROPHARMA.NS
2014-07-18,347.0,372.3999938964844,339.1499938964844,368.4750061035156,13220586,347.3107604980469,Aurobindo Pharma,India,AUROPHARMA.NS
2014-07-25,365.5499877929688,371.5,328.25,345.9750061035156,10073480,326.1029968261719,Aurobindo Pharma,India,AUROPHARMA.NS
2014-08-01,346.375,362.875,329.1499938964844,353.625,17569406,333.3135986328125,Aurobindo Pharma,India,AUROPHARMA.NS
2014-08-08,353.25,373.0499877929688,352.7250061035156,361.0750122070312,15930816,340.3357238769531,Aurobindo Pharma,India,AUROPHARMA.NS
2014-08-15,366.75,389.3500061035156,366.5,383.6000061035156,15781192,362.2747497558594,Aurobindo Pharma,India,AUROPHARMA.NS
2014-08-22,385.0,409.1749877929688,381.2999877929688,405.9500122070312,16219422,383.3822631835938,Aurobindo Pharma,India,AUROPHARMA.NS
2014-08-29,407.5,417.4750061035156,404.0499877929688,408.7749938964844,9411974,386.0501708984375,Aurobindo Pharma,India,AUROPHARMA.NS
2014-09-05,412.1000061035156,423.8500061035156,402.625,415.0249938964844,13171044,391.9526977539062,Aurobindo Pharma,India,AUROPHARMA.NS
2014-09-12,417.8999938964844,449.375,413.2000122070312,448.0750122070312,13808236,423.1654052734375,Aurobindo Pharma,India,AUROPHARMA.NS
2014-09-19,445.0,454.0,422.5,435.625,20294654,411.4075317382812,Aurobindo Pharma,India,AUROPHARMA.NS
2014-09-26,434.9500122070312,443.9249877929688,381.5,440.8500061035156,29284200,416.3420715332031,Aurobindo Pharma,India,AUROPHARMA.NS
2014-10-03,440.75,490.3500061035156,440.25,483.125,17515798,456.2668151855469,Aurobindo Pharma,India,AUROPHARMA.NS
2014-10-10,482.5,501.1499938964844,467.1499938964844,469.2999877929688,14772924,443.2104187011719,Aurobindo Pharma,India,AUROPHARMA.NS
2014-10-17,470.0,477.6499938964844,443.1000061035156,456.6000061035156,11409854,431.2164611816406,Aurobindo Pharma,India,AUROPHARMA.NS
2014-10-24,458.0,487.3250122070312,455.2999877929688,484.125,6816392,457.2113037109375,Aurobindo Pharma,India,AUROPHARMA.NS
2014-10-31,483.5,496.6749877929688,437.5,484.2250061035156,13226638,457.3058166503906,Aurobindo Pharma,India,AUROPHARMA.NS
2014-11-07,486.0,524.4500122070312,478.7000122070312,514.2249755859375,11163110,485.6379089355469,Aurobindo Pharma,India,AUROPHARMA.NS
2014-11-14,516.125,566.75,501.6000061035156,559.9749755859375,18395924,528.8444213867188,Aurobindo Pharma,India,AUROPHARMA.NS
2014-11-21,557.0,576.2000122070312,547.7999877929688,556.0,12273668,525.0906982421875,Aurobindo Pharma,India,AUROPHARMA.NS
2014-11-28,562.3499755859375,567.0,536.25,545.4249877929688,11429070,515.1033935546875,Aurobindo Pharma,India,AUROPHARMA.NS
2014-12-05,546.5,579.4500122070312,546.5,562.9000244140625,9119748,531.6068115234375,Aurobindo Pharma,India,AUROPHARMA.NS
2014-12-12,568.4000244140625,586.0,553.5,578.3499755859375,11333224,546.1981201171875,Aurobindo Pharma,India,AUROPHARMA.NS
2014-12-19,576.5,581.7750244140625,505.1000061035156,553.1500244140625,10906844,522.3991088867188,Aurobindo Pharma,India,AUROPHARMA.NS
2014-12-26,557.4749755859375,562.4500122070312,531.5,546.5250244140625,10632216,516.1423950195312,Aurobindo Pharma,India,AUROPHARMA.NS
2015-01-02,549.6500244140625,569.7000122070312,547.0,566.25,3751354,534.7708129882812,Aurobindo Pharma,India,AUROPHARMA.NS
2015-01-09,566.0499877929688,589.9500122070312,540.0,584.7750244140625,7994462,552.2657470703125,Aurobindo Pharma,India,AUROPHARMA.NS
2015-01-16,589.9249877929688,594.0,563.5,577.6749877929688,7553484,545.560546875,Aurobindo Pharma,India,AUROPHARMA.NS
2015-01-23,580.5,596.0,573.2999877929688,589.9249877929688,6217944,557.1295166015625,Aurobindo Pharma,India,AUROPHARMA.NS
2015-01-30,589.5,626.0,580.5499877929688,623.875,7428512,589.1920166015625,Aurobindo Pharma,India,AUROPHARMA.NS
2015-02-06,620.0,636.6500244140625,542.7750244140625,554.4749755859375,17649762,523.6505126953125,Aurobindo Pharma,India,AUROPHARMA.NS
2015-02-13,548.3499755859375,567.9749755859375,465.0,559.4000244140625,18614388,528.3016357421875,Aurobindo Pharma,India,AUROPHARMA.NS
2015-02-20,560.0,570.5,509.125,528.25,10346528,499.7766418457031,Aurobindo Pharma,India,AUROPHARMA.NS
2015-02-27,530.0,531.5,490.0499877929688,516.5750122070312,14720500,488.73095703125,Aurobindo Pharma,India,AUROPHARMA.NS
2015-03-06,542.5,559.5250244140625,526.9000244140625,546.625,12418052,517.1612548828125,Aurobindo Pharma,India,AUROPHARMA.NS
2015-03-13,544.0,589.5,539.0499877929688,574.1500244140625,13680626,543.20263671875,Aurobindo Pharma,India,AUROPHARMA.NS
2015-03-20,575.0,639.9000244140625,566.875,579.5250244140625,18781732,548.287841796875,Aurobindo Pharma,India,AUROPHARMA.NS
2015-03-27,581.8250122070312,627.5,556.5,602.5499877929688,12928738,570.0716552734375,Aurobindo Pharma,India,AUROPHARMA.NS
2015-04-03,607.5,626.0,604.0999755859375,623.7000122070312,7315010,590.081787109375,Aurobindo Pharma,India,AUROPHARMA.NS
2015-04-10,634.5,691.0,632.8250122070312,671.3499755859375,24187920,635.16357421875,Aurobindo Pharma,India,AUROPHARMA.NS
2015-04-17,674.5999755859375,716.0999755859375,659.5250244140625,667.4500122070312,14436636,631.4735107421875,Aurobindo Pharma,India,AUROPHARMA.NS
2015-04-24,667.4000244140625,687.4000244140625,635.0750122070312,644.5750122070312,12283164,609.8316040039062,Aurobindo Pharma,India,AUROPHARMA.NS
2015-05-01,643.0,659.875,588.75,642.8250122070312,13397982,608.1759643554688,Aurobindo Pharma,India,AUROPHARMA.NS
2015-05-08,644.9500122070312,691.4000244140625,604.5250244140625,642.4249877929688,16139606,607.7974853515625,Aurobindo Pharma,India,AUROPHARMA.NS
2015-05-15,649.5,685.2999877929688,648.5250244140625,676.1500244140625,13507548,639.7045288085938,Aurobindo Pharma,India,AUROPHARMA.NS
2015-05-22,677.5,706.0,667.0,681.2750244140625,10563360,644.5534057617188,Aurobindo Pharma,India,AUROPHARMA.NS
2015-05-29,682.5,698.0,645.3250122070312,687.0999755859375,14854168,650.0643920898438,Aurobindo Pharma,India,AUROPHARMA.NS
2015-06-05,687.0,699.4000244140625,627.5,655.9749755859375,10524460,620.6171875,Aurobindo Pharma,India,AUROPHARMA.NS
2015-06-12,657.0,663.5,620.0499877929688,639.2249755859375,9205828,605.231201171875,Aurobindo Pharma,India,AUROPHARMA.NS
2015-06-19,640.9000244140625,686.0999755859375,635.0,680.4000244140625,8448136,644.2166137695312,Aurobindo Pharma,India,AUROPHARMA.NS
2015-06-26,683.9500122070312,731.4000244140625,680.25,715.7999877929688,18281926,677.7339477539062,Aurobindo Pharma,India,AUROPHARMA.NS
2015-07-03,706.5,739.9500122070312,680.7000122070312,709.5499877929688,11067594,671.8162841796875,Aurobindo Pharma,India,AUROPHARMA.NS
2015-07-10,701.0499877929688,736.8250122070312,695.0750122070312,726.4249877929688,8838192,687.7940063476562,Aurobindo Pharma,India,AUROPHARMA.NS
2015-07-17,728.5,767.5,725.0,757.8499755859375,10270134,717.5479125976562,Aurobindo Pharma,India,AUROPHARMA.NS
2015-07-24,763.5499877929688,776.6500244140625,715.0,734.75,8214993,695.6763305664062,Aurobindo Pharma,India,AUROPHARMA.NS
2015-07-31,731.7999877929688,763.7999877929688,715.2000122070312,759.9000244140625,8497382,719.4888916015625,Aurobindo Pharma,India,AUROPHARMA.NS
2015-08-07,759.1500244140625,796.0,743.5,772.7000122070312,6213175,731.6080322265625,Aurobindo Pharma,India,AUROPHARMA.NS
