Date,Open,High,Low,Adj_Close,Volume,Dividends,Stock Splits
2018-03-16,622.0200023285008,635.1950510270949,600.730452336539,603.697021484375,529507,0.0,0.0
2018-03-19,617.6575238988761,617.6575238988761,601.8212351969573,606.9254760742188,460117,0.0,0.0
2018-03-20,605.6166898951195,619.4025206106379,602.2575170235341,612.42236328125,598361,0.0,0.0
2018-03-21,612.5095747414618,620.3622652582892,603.8716208843732,607.4053344726562,387603,0.0,0.0
2018-03-22,610.7644551916881,613.1202450125629,595.1463460036869,596.8477783203125,407277,0.0,0.0
2018-03-23,586.3339573196399,602.8681797999162,581.186081802998,599.8580322265625,337463,0.0,0.0
2018-03-26,600.2942276938339,605.1367131581846,588.9514596867442,595.05908203125,396208,0.0,0.0
2018-03-27,598.8108823047335,610.3281907197867,595.3208044222285,599.1162719726562,349726,0.0,0.0
2018-03-28,597.6767553275915,605.5294462091385,580.4880602211904,583.8472900390625,527887,0.0,0.0
2018-04-02,588.9514632328697,599.552603278472,583.5854688813727,597.5894165039062,307496,0.0,0.0
2018-04-03,596.804106501148,617.2646998467735,592.1361052876283,614.6471557617188,947128,0.0,0.0
2018-04-04,622.9798329460662,626.9061497937175,600.4251430817598,604.5260009765625,910126,0.0,0.0
2018-04-05,608.1470099595431,617.7010765679291,560.4201408385183,570.2359619140625,4870153,0.0,0.0
2018-04-06,591.8677873026828,631.8714994089116,586.8146639804194,621.1570434570312,1800664,0.0,0.0
2018-04-09,626.7714243481024,626.7714243481024,609.2727180179514,611.7525024414062,494397,0.0,0.0
2018-04-10,617.6010553985803,617.6010553985803,608.1966871142162,609.1324462890625,233273,0.0,0.0
2018-04-11,608.2435123456978,612.735145321716,598.2308769503954,600.5234985351562,314578,0.0,0.0
2018-04-12,603.0969112651262,605.2959229290942,591.4934722833834,598.371337890625,406088,0.0,0.0
2018-04-13,602.6289216439258,610.8168146010443,597.3886929970533,601.599609375,309544,0.0,0.0
2018-04-16,603.4711835932056,613.2030458540218,599.2602668257009,611.6122436523438,301698,0.0,0.0
2018-04-17,612.220440143214,613.7644656273934,603.5646677758854,609.1324462890625,204987,0.0,0.0
2018-04-18,608.2435601801005,610.8168983193241,598.8859669465605,600.4299926757812,203465,0.0,0.0
2018-04-19,600.4299619227227,601.3657211981485,589.5283435183253,595.6107788085938,291036,0.0,0.0
2018-04-20,598.8859416190245,598.8859416190245,587.6568302136678,593.224609375,276649,0.0,0.0
2018-04-23,596.9675877447977,611.0507521564971,593.3648805883668,606.6058959960938,469464,0.0,0.0
2018-04-24,610.0215168776054,616.5718320459188,600.2428206677803,605.57666015625,503443,0.0,0.0
2018-04-25,606.3719208056679,611.0974930249081,594.0666653078338,596.9207763671875,378608,0.0,0.0
2018-04-26,601.0380991942376,603.5646603581129,590.4640320712701,599.6344604492188,426497,0.0,0.0
2018-04-27,599.6345996507858,603.5648004720525,592.5696277502748,595.470458984375,253970,0.0,0.0
2018-04-30,602.5821672420058,602.5821672420058,588.1714522624367,596.5465087890625,277188,0.0,0.0
2018-05-02,603.3775507436022,603.5179374762673,582.0422513454226,586.3935546875,251993,0.0,0.0
2018-05-03,588.2651162519727,588.2651162519727,563.7949873177245,566.0408325195312,261569,0.0,0.0
2018-05-04,565.1985312000267,567.7718688834705,546.4833480477079,548.5888061523438,348496,0.0,0.0
2018-05-07,547.419084943641,553.407966154518,501.0990085253329,518.9719848632812,1231025,0.0,0.0
2018-05-08,519.346401380456,525.6159999911349,511.90710366756883,516.5391235351562,485005,0.0,0.0
2018-05-09,511.1116907040087,540.8688220880894,509.61444170305924,536.1432495117188,1622713,0.0,0.0
2018-05-10,539.9331166227763,540.7753228392778,482.8517992675088,493.75341796875,1625981,0.0,0.0
2018-05-11,494.829404325548,501.56688131833647,481.0737340307306,498.3385009765625,880921,0.0,0.0
2018-05-14,501.56693595093515,503.4384543686625,473.96203928945647,480.6527404785156,592559,0.0,0.0
2018-05-15,477.2371920350751,486.59478403576287,467.92637657154904,473.0262756347656,418642,0.0,0.0
2018-05-16,473.0262905955613,476.9096856872492,460.39354099508637,467.17779541015625,362379,0.0,0.0
2018-05-17,467.8796491761497,484.7233165464911,467.41176952697356,470.73370361328125,660654,0.0,0.0
2018-05-18,474.14926547086765,474.14926547086765,353.90419117607564,362.1856384277344,11020600,0.0,0.0
2018-05-21,357.46003163804755,363.30852692008364,311.8885449775798,319.0939025878906,17142908,0.0,0.0
2018-05-22,323.0241114442178,382.9127047274391,320.02967035721406,366.8644104003906,19682946,0.0,0.0
2018-05-23,370.56067843480554,412.2019667942723,370.56067843480554,377.29815673828125,24064339,0.0,0.0
2018-05-24,385.53279868576533,402.23610647616914,376.6898626328736,386.0474548339844,7314648,0.0,0.0
2018-05-25,391.5216798031307,396.76193751952707,381.1347460104198,389.55657958984375,3223626,0.0,0.0
2018-05-28,392.03638171109986,402.28292921379966,388.2465393001492,396.1537170410156,1905416,0.0,0.0
2018-05-29,396.52795430984577,405.183726763807,358.48934918304775,391.5216369628906,9074827,0.0,0.0
2018-05-30,385.3456748908496,396.1069070244277,380.24580375311433,386.8428955078125,1906882,0.0,0.0
2018-05-31,390.2115884468254,391.1473476517338,372.19822375233764,375.988037109375,2326112,0.0,0.0
2018-06-01,377.1109934364448,383.2402053560553,358.48938929827506,360.781982421875,1807594,0.0,0.0
2018-06-04,360.8288355039722,363.9168301452238,343.42370470400897,349.1786193847656,2626083,0.0,0.0
2018-06-05,342.7218284532824,347.82172783536146,329.71478047050397,339.5402526855469,2160303,0.0,0.0
2018-06-06,335.0018308837538,339.68062740447664,328.87261886445,334.25323486328125,1599436,0.0,0.0
2018-06-07,334.0660107627848,338.2769268648367,319.28102787175465,324.9891357421875,2084004,0.0,0.0
2018-06-08,318.1581260405466,373.6954399299276,311.93533311029205,334.5806884765625,17344198,0.0,0.0
2018-06-11,339.07237879170594,346.23093152947513,324.1470069421197,327.3285827636719,6266309,0.0,0.0
2018-06-12,343.4236400887445,345.29515856334257,327.7496728639857,340.0549011230469,12470350,0.0,0.0
2018-06-13,344.8272410857208,349.5060367585257,333.31741515346175,335.3760681152344,4582870,0.0,0.0
2018-06-14,335.376082266726,347.91524948752385,329.85510885127434,344.5465393066406,6544213,0.0,0.0
2018-06-15,347.1199136218822,372.0578925272674,343.6575928901395,367.05157470703125,14985358,0.0,0.0
2018-06-18,366.9579723816833,387.7786150249871,363.40209876881505,379.5439453125,13330042,0.0,0.0
2018-06-19,380.47977240172327,392.78500262728465,380.38619075161694,385.1585693359375,8222218,0.0,0.0
2018-06-20,386.468595119487,394.8904289114371,381.368695455963,384.97137451171875,4590018,0.0,0.0
2018-06-21,385.5328380624511,388.480474195439,363.1213910289387,367.7066345214844,4630969,0.0,0.0
2018-06-22,369.671653418542,377.0641738018709,358.957227919128,369.4377136230469,6779375,0.0,0.0
2018-06-25,369.43771097751215,377.57882722528547,365.9754191632402,367.5661926269531,2993752,0.0,0.0
2018-06-26,366.81757200694165,369.39090956566383,358.5829032418714,360.36083984375,1878410,0.0,0.0
2018-06-27,363.261768412634,364.0103644230519,344.3594192999565,348.5235595703125,2468773,0.0,0.0
2018-06-28,348.8509560011956,371.40275440284955,342.1602846281685,365.9285583496094,5063528,0.0,0.0
2018-06-29,372.38540064553854,375.6137528863682,365.0396849067316,369.20379638671875,2445776,0.0,0.0
2018-07-02,369.53128708753866,378.8888787005789,358.11504245389153,363.4488525390625,2708342,0.0,0.0
2018-07-03,367.7533923708822,376.36238906042234,364.1975185748715,371.4964294433594,3163178,0.0,0.0
2018-07-04,370.9349619045714,387.82543354304465,369.39096484967985,384.26953125,4611754,0.0,0.0
2018-07-05,386.18781761137495,393.0188480716843,377.29810557165825,379.9649963378906,2998039,0.0,0.0
2018-07-06,380.8540457342493,385.1585443458615,374.81838665787797,378.3274841308594,1703698,0.0,0.0
2018-07-09,382.5851521288343,386.18783073668914,376.5494939054733,377.4384765625,1470427,0.0,0.0
2018-07-10,379.8246766938855,382.2108799334302,369.624906504302,373.3211669921875,1334220,0.0,0.0
2018-07-11,372.24503207476556,374.1633557428913,355.12064858557665,358.3490295410156,1943651,0.0,0.0
2018-07-12,361.20310425344553,362.1388635908897,342.5814991497285,345.1080322265625,2532514,0.0,0.0
2018-07-13,345.66942321172337,354.3251953220078,339.6805703819741,349.3188781738281,3028140,0.0,0.0
2018-07-16,349.8803441883677,349.8803441883677,328.91934471723886,330.7908630371094,1366031,0.0,0.0
2018-07-17,333.50455239404823,340.5695510482209,326.5331639225698,336.873291015625,1303701,0.0,0.0
2018-07-18,339.6806122178693,340.94389293340663,322.8369454963221,329.90191650390625,1655079,0.0,0.0
2018-07-19,330.18265771294443,333.7853365438381,318.25172725235376,320.2168273925781,1539795,0.0,0.0
2018-07-20,320.2168468973006,327.0011018861663,318.3453282796825,323.8663024902344,1092782,0.0,0.0
2018-07-23,325.5506544022688,340.522803185882,323.7727174456362,339.0723876953125,1542612,0.0,0.0
2018-07-24,338.41729356480744,345.6226504996823,337.3411762452101,341.36492919921875,981258,0.0,0.0
2018-07-25,341.4584997970129,344.2657771785566,334.4403063431536,338.5108642578125,894379,0.0,0.0
2018-07-26,341.2714191449793,345.575888965929,330.8376803790805,332.5220642089844,1612782,0.0,0.0
2018-07-27,328.45148838112823,341.55211754732704,328.45148838112823,336.4990234375,952906,0.0,0.0
2018-07-30,336.82653973380036,369.0166509105499,335.6100356241124,366.3497314453125,4759238,0.0,0.0
2018-07-31,368.2212789544013,370.8881986302955,357.6939869893771,359.8462219238281,2151295,0.0,0.0
2018-08-01,361.67095577235017,368.68915025693656,356.1967583629515,358.8636779785156,1236489,0.0,0.0
2018-08-02,360.0334067276431,376.78349323305,358.48940952522315,369.8121032714844,3641430,0.0,0.0
2018-08-03,369.6248684858044,381.275081459654,360.45444013355495,368.08087158203125,2754971,0.0,0.0
2018-08-06,370.60745720633685,378.9825143159142,369.2973999053082,374.3504943847656,1939787,0.0,0.0
2018-08-07,376.1751883220021,378.2338699296904,364.3378404705539,367.19189453125,1226055,0.0,0.0
2018-08-08,368.12766091319236,396.66831630732224,352.4069178894314,388.19970703125,12945281,0.0,0.0
