Date,Open,High,Low,Close,Volume,Adj_Close,Company,Country,Ticker
2014-01-03,8.21265602111816,8.58232307434082,8.19320011138916,8.38776206970214,66571613,8.08740425109863,Jiangsu Hengrui Pharma,China,600276.SS
2014-01-10,8.31642246246337,8.56070518493652,7.97702121734619,8.15861129760742,128258621,7.8664584159851,Jiangsu Hengrui Pharma,China,600276.SS
2014-01-17,8.15861129760742,8.43099784851074,7.83866596221923,8.02890396118164,95256665,7.74139595031738,Jiangsu Hengrui Pharma,China,600276.SS
2014-01-24,8.00512409210205,8.12834644317627,7.71112012863159,7.89271116256713,126646441,7.61008071899414,Jiangsu Hengrui Pharma,China,600276.SS
2014-01-31,7.86893081665039,8.15861129760742,7.63113403320312,8.10024261474609,83407426,7.8101806640625,Jiangsu Hengrui Pharma,China,600276.SS
2014-02-07,7.95540285110473,8.10240459442138,7.91216707229614,8.01160907745361,16226136,7.72472143173217,Jiangsu Hengrui Pharma,China,600276.SS
2014-02-14,8.10240459442138,8.42018890380859,7.97269678115844,8.25156879425048,118391124,7.95608901977539,Jiangsu Hengrui Pharma,China,600276.SS
2014-02-21,8.30128955841064,8.42451190948486,7.78245878219604,8.01809501647949,124127529,7.73097467422485,Jiangsu Hengrui Pharma,China,600276.SS
2014-02-28,7.95540285110473,8.39857101440429,7.28524684906005,7.80623912811279,238165394,7.526704788208,Jiangsu Hengrui Pharma,China,600276.SS
2014-03-07,7.8040771484375,7.88406419754028,7.200936794281,7.39549779891967,159111615,7.13067245483398,Jiangsu Hengrui Pharma,China,600276.SS
2014-03-14,7.38685083389282,7.94891691207885,7.27443790435791,7.57708883285522,121277435,7.30576133728027,Jiangsu Hengrui Pharma,China,600276.SS
2014-03-21,7.63761901855468,7.73489999771118,7.13392114639282,7.43873405456543,116163960,7.1723608970642,Jiangsu Hengrui Pharma,China,600276.SS
2014-03-28,7.37171792984008,7.56195592880249,7.09068489074707,7.14473009109497,62942802,6.88888502120971,Jiangsu Hengrui Pharma,China,600276.SS
2014-04-04,7.14040613174438,7.36955595016479,7.03231716156005,7.20309782028198,104679353,6.94516134262085,Jiangsu Hengrui Pharma,China,600276.SS
2014-04-11,7.19877481460571,7.58141183853149,7.17715692520141,7.49061679840087,112493463,7.22238540649414,Jiangsu Hengrui Pharma,China,600276.SS
2014-04-18,7.46251392364501,7.63113403320312,7.35226202011108,7.41711616516113,68089984,7.15151643753051,Jiangsu Hengrui Pharma,China,600276.SS
2014-04-25,7.35226202011108,7.48413181304931,7.0431261062622,7.06042003631591,62867360,6.80759334564209,Jiangsu Hengrui Pharma,China,600276.SS
2014-05-02,7.04961109161376,7.25930500030517,6.9134178161621,7.20958423614501,55305823,6.95141553878784,Jiangsu Hengrui Pharma,China,600276.SS
2014-05-09,7.19877481460571,7.38036489486694,7.11230278015136,7.36523294448852,66672089,7.10149097442626,Jiangsu Hengrui Pharma,China,600276.SS
2014-05-16,7.38036489486694,7.50488519668579,7.26795196533203,7.34793901443481,57475311,7.10344457626342,Jiangsu Hengrui Pharma,China,600276.SS
2014-05-23,7.26233100891113,7.62378311157226,7.12440919876098,7.59524822235107,60282188,7.34252500534057,Jiangsu Hengrui Pharma,China,600276.SS
2014-05-30,7.72365808486938,7.79975414276123,7.49061679840087,7.70225715637207,56697048,7.44597291946411,Jiangsu Hengrui Pharma,China,600276.SS
2014-06-06,7.66658687591552,8.00901508331298,7.65707492828369,7.81877708435058,54219224,7.55861473083496,Jiangsu Hengrui Pharma,China,600276.SS
2014-06-13,7.86871480941772,8.09224414825439,7.8235330581665,7.93291997909545,70771976,7.6689600944519,Jiangsu Hengrui Pharma,China,600276.SS
2014-06-20,7.9305419921875,8.01852703094482,7.75457191467285,7.83304500579834,69653468,7.57240915298461,Jiangsu Hengrui Pharma,China,600276.SS
2014-06-27,7.84731292724609,8.03755092620849,7.72365808486938,7.75694990158081,68519281,7.49884462356567,Jiangsu Hengrui Pharma,China,600276.SS
2014-07-04,7.77359580993652,7.98999118804931,7.77359580993652,7.80926513671875,61745329,7.54942035675048,Jiangsu Hengrui Pharma,China,600276.SS
2014-07-11,7.80213212966918,7.87822723388671,7.44305706024169,7.59049177169799,90026767,7.33792638778686,Jiangsu Hengrui Pharma,China,600276.SS
2014-07-18,7.6332950592041,7.82591104507446,7.47634887695312,7.55244398117065,85575696,7.3011450767517,Jiangsu Hengrui Pharma,China,600276.SS
2014-07-25,7.58335781097412,7.79975414276123,7.55244398117065,7.67847681045532,62152663,7.42298364639282,Jiangsu Hengrui Pharma,China,600276.SS
2014-08-01,7.69274520874023,8.10413360595703,6.91039085388183,7.99474716186523,130315206,7.72873067855835,Jiangsu Hengrui Pharma,China,600276.SS
2014-08-08,8.0637092590332,8.22303295135498,7.8235330581665,7.87109279632568,98264398,7.60919141769409,Jiangsu Hengrui Pharma,China,600276.SS
2014-08-15,7.87109279632568,8.15645027160644,7.87109279632568,8.11602401733398,84709362,7.84597206115722,Jiangsu Hengrui Pharma,China,600276.SS
2014-08-22,8.14455986022949,8.31815242767334,8.12791442871093,8.18974113464355,76884545,7.917236328125,Jiangsu Hengrui Pharma,China,600276.SS
2014-08-29,8.19211864471435,8.31339645385742,7.95194387435913,8.04944133758545,72492461,7.78160524368286,Jiangsu Hengrui Pharma,China,600276.SS
2014-09-05,8.06133079528808,8.24681282043457,7.98761320114135,8.18260669708252,129732971,7.91033840179443,Jiangsu Hengrui Pharma,China,600276.SS
2014-09-12,8.17071723937988,8.17071723937988,7.96383380889892,8.0637092590332,99943951,7.79539823532104,Jiangsu Hengrui Pharma,China,600276.SS
2014-09-19,7.98761320114135,8.82228183746337,7.98761320114135,8.81752586364746,200502576,8.52413368225097,Jiangsu Hengrui Pharma,China,600276.SS
2014-09-26,8.75332069396972,9.10763931274414,8.63442230224609,8.97209453582763,148914102,8.67355918884277,Jiangsu Hengrui Pharma,China,600276.SS
2014-10-03,8.97209453582763,9.00776386260986,8.77710056304931,8.81514835357666,40753165,8.52183437347412,Jiangsu Hengrui Pharma,China,600276.SS
2014-10-10,8.82228183746337,9.48811531066894,8.73191928863525,9.2075138092041,101447185,8.90114498138427,Jiangsu Hengrui Pharma,China,600276.SS
2014-10-17,9.19086837768554,9.46433544158935,8.84606170654296,9.1005048751831,97460377,8.79769611358642,Jiangsu Hengrui Pharma,China,600276.SS
2014-10-24,9.1005048751831,9.2907428741455,8.94118118286132,9.0434341430664,78982756,8.74252319335937,Jiangsu Hengrui Pharma,China,600276.SS
2014-10-31,8.960205078125,9.61652565002441,8.95307064056396,9.26220703125,125112045,8.95401859283447,Jiangsu Hengrui Pharma,China,600276.SS
