organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
02_NON_INDIAN_COMPANIES/Novartis/01_FINANCIAL_DATA/Annual/Novartis_Cash_Flow_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/746d422276942e2c__Novartis_Cash_Flow_Years.csv,01_EVIDENCE/Non-Indian/Novartis/746d422276942e2c__Novartis_Cash_Flow_Years.csv,01_FINANCIAL_DATA,Annual,10585
02_NON_INDIAN_COMPANIES/Novartis/01_FINANCIAL_DATA/Annual/Novartis_Income_Statement_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/93aaf956fdcd5856__Novartis_Income_Statement_Years.csv,01_EVIDENCE/Non-Indian/Novartis/93aaf956fdcd5856__Novartis_Income_Statement_Years.csv,01_FINANCIAL_DATA,Annual,5972
02_NON_INDIAN_COMPANIES/Novartis/01_FINANCIAL_DATA/Annual/Novartis_Balance_Sheet_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/f864dae822ceb14b__Novartis_Balance_Sheet_Years.csv,01_EVIDENCE/Non-Indian/Novartis/f864dae822ceb14b__Novartis_Balance_Sheet_Years.csv,01_FINANCIAL_DATA,Annual,7812
02_NON_INDIAN_COMPANIES/Novartis/01_FINANCIAL_DATA/Interim/Novartis_Cash_Flow_YTD.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/e9fc7f9d017bf3f4__Novartis_Cash_Flow_YTD.csv,01_EVIDENCE/Non-Indian/Novartis/e9fc7f9d017bf3f4__Novartis_Cash_Flow_YTD.csv,01_FINANCIAL_DATA,Interim,27185
02_NON_INDIAN_COMPANIES/Novartis/01_FINANCIAL_DATA/Other/Novartis_Cashflow.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/4c18cb9cae2547a5__Novartis_Cashflow.xlsx,01_EVIDENCE/Non-Indian/Novartis/4c18cb9cae2547a5__Novartis_Cashflow.xlsx,01_FINANCIAL_DATA,Other,3278
02_NON_INDIAN_COMPANIES/Novartis/01_FINANCIAL_DATA/Other/Novartis.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/50c36ad2a261b2f9__Novartis.xlsx,01_EVIDENCE/Non-Indian/Novartis/50c36ad2a261b2f9__Novartis.xlsx,01_FINANCIAL_DATA,Other,500974
02_NON_INDIAN_COMPANIES/Novartis/01_FINANCIAL_DATA/Other/25Entities_Report_08-16-2026105310233.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/5f7525e3637002bd__25Entities_Report_08-16-2026105310233.xlsx,01_EVIDENCE/Non-Indian/Novartis/5f7525e3637002bd__25Entities_Report_08-16-2026105310233.xlsx,01_FINANCIAL_DATA,Other,79671
02_NON_INDIAN_COMPANIES/Novartis/01_FINANCIAL_DATA/Other/Novartis_6cce5964.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/6cce5964151a1df0__Novartis.xlsx,01_EVIDENCE/Non-Indian/Novartis/6cce5964151a1df0__Novartis.xlsx,01_FINANCIAL_DATA,Other,210572
02_NON_INDIAN_COMPANIES/Novartis/01_FINANCIAL_DATA/Other/Novartis_Balance.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/83c4497621f2f72d__Novartis_Balance.xlsx,01_EVIDENCE/Non-Indian/Novartis/83c4497621f2f72d__Novartis_Balance.xlsx,01_FINANCIAL_DATA,Other,3279
02_NON_INDIAN_COMPANIES/Novartis/01_FINANCIAL_DATA/Other/25Entities_Report_08-16-2026095454653.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/8a31a22ab567d322__25Entities_Report_08-16-2026095454653.xlsx,01_EVIDENCE/Non-Indian/Novartis/8a31a22ab567d322__25Entities_Report_08-16-2026095454653.xlsx,01_FINANCIAL_DATA,Other,34120
02_NON_INDIAN_COMPANIES/Novartis/01_FINANCIAL_DATA/Quarterly/Novartis_yfinance_quarterly_cashflow.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/030e68efe517e342__Novartis_yfinance_quarterly_cashflow.csv,01_EVIDENCE/Non-Indian/Novartis/030e68efe517e342__Novartis_yfinance_quarterly_cashflow.csv,01_FINANCIAL_DATA,Quarterly,6262
02_NON_INDIAN_COMPANIES/Novartis/01_FINANCIAL_DATA/Quarterly/Novartis_Balance_Sheet_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/a0434324ee4e173f__Novartis_Balance_Sheet_Quarters.csv,01_EVIDENCE/Non-Indian/Novartis/a0434324ee4e173f__Novartis_Balance_Sheet_Quarters.csv,01_FINANCIAL_DATA,Quarterly,27049
02_NON_INDIAN_COMPANIES/Novartis/01_FINANCIAL_DATA/Quarterly/Novartis_Income_Statement_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/e44a27988de5d610__Novartis_Income_Statement_Quarters.csv,01_EVIDENCE/Non-Indian/Novartis/e44a27988de5d610__Novartis_Income_Statement_Quarters.csv,01_FINANCIAL_DATA,Quarterly,19673
02_NON_INDIAN_COMPANIES/Novartis/02_MARKET_DATA/Daily/Novartis_NVS_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/08d52a6d678a9ba5__Novartis_NVS_daily.csv,01_EVIDENCE/Non-Indian/Novartis/08d52a6d678a9ba5__Novartis_NVS_daily.csv,02_MARKET_DATA,Daily,996532
02_NON_INDIAN_COMPANIES/Novartis/02_MARKET_DATA/Daily/Novartis_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/784201ac355b9306__Novartis_daily.csv,01_EVIDENCE/Non-Indian/Novartis/784201ac355b9306__Novartis_daily.csv,02_MARKET_DATA,Daily,407548
02_NON_INDIAN_COMPANIES/Novartis/02_MARKET_DATA/Monthly/Novartis_monthly_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/2ea4232059f52a58__Novartis_monthly_direct.csv,01_EVIDENCE/Non-Indian/Novartis/2ea4232059f52a58__Novartis_monthly_direct.csv,02_MARKET_DATA,Monthly,20472
02_NON_INDIAN_COMPANIES/Novartis/02_MARKET_DATA/Monthly/Novartis_NVS_monthly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/e5b71627ee6a4f92__Novartis_NVS_monthly_derived.csv,01_EVIDENCE/Non-Indian/Novartis/e5b71627ee6a4f92__Novartis_NVS_monthly_derived.csv,02_MARKET_DATA,Monthly,38596
02_NON_INDIAN_COMPANIES/Novartis/02_MARKET_DATA/Weekly/Novartis_NVS_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/81baaae2c7d0a437__Novartis_NVS_weekly_derived.csv,01_EVIDENCE/Non-Indian/Novartis/81baaae2c7d0a437__Novartis_NVS_weekly_derived.csv,02_MARKET_DATA,Weekly,166911
02_NON_INDIAN_COMPANIES/Novartis/02_MARKET_DATA/Weekly/Novartis_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Novartis/ed2d556a6939efe7__Novartis_weekly_derived.csv,01_EVIDENCE/Non-Indian/Novartis/ed2d556a6939efe7__Novartis_weekly_derived.csv,02_MARKET_DATA,Weekly,85230
02_NON_INDIAN_COMPANIES/Novartis/04_OTHER_SOURCE_MATERIAL/Novartis__financial__unknown.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Novartis/Novartis__financial__unknown.csv,02_MERGED_DATA/Non-Indian/Novartis/Novartis__financial__unknown.csv,04_OTHER_SOURCE_MATERIAL,,110440
02_NON_INDIAN_COMPANIES/Novartis/04_OTHER_SOURCE_MATERIAL/Novartis__stock__daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Novartis/Novartis__stock__daily.csv,02_MERGED_DATA/Non-Indian/Novartis/Novartis__stock__daily.csv,04_OTHER_SOURCE_MATERIAL,,900836
02_NON_INDIAN_COMPANIES/Novartis/04_OTHER_SOURCE_MATERIAL/Novartis__stock__monthly.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Novartis/Novartis__stock__monthly.csv,02_MERGED_DATA/Non-Indian/Novartis/Novartis__stock__monthly.csv,04_OTHER_SOURCE_MATERIAL,,23534
